score,리뷰내용,작성시간,사용자ID,리뷰추천수
2,외화RP매수한도 0원입니다.다른 증권사는 이런 한도 설정되어 있지 않은데 불편함이 있어요 .개선부탁드려요,2024-04-02 03:34:56,풍뎅이오빠,0
2,키움 영웅문은 왜 검색해야 나올까요 인기 앱에서는 아예없네요? 문제가 있는 건가요 신규 개설하려고 하고 있는데. 망설여지네요 인기채트에 없어요....구글의 장난인지?,2024-03-25 01:15:14,이창식,0
2,"화면 가독성 안 좋고, 접속로딩 오래 걸리고, 나갔다가 다시 들어가면 아예 화면이 까매지면서 아무것도 안되는 현상이 있네요...수수료 때문에 옮기긴 했는데 단타용으로는 못 쓰는 중.. 대신 잔고에서 평단가나 수익률 계산기는 유용하게 쓰고 있습니다. 장타하기엔 괜찮음.",2024-02-21 06:42:42,neokon 80,22
2,키움증권 아이디 찾기 과정중인데 휴대폰 인증번호가 안 옵니다. 1544-9000 수신 차단한 적 없고 휴지통에도 인증번호 문자 들어온게 없는데 이런 경우 어떻게 아이디 찾으면 되나요?,2024-02-19 11:57:40,hyun,0
2,아이디제한해제 중간에 입력칸 비활성화 되어 있는거 하며 otp고뭐고간에 중간에 취소하고 다시 하려고해도 안되고 뭐이렇게 불편하게 해놨는지참...,2024-02-19 00:55:47,최진영,0
2,"밤11시부터 오전7시 사이에 수익률현황 조회를 왜 막아 놓은거죠? 제 계좌를 매일 기록하는데, 일때문에 밤11시가 넘을 때가 있어요. 다음날 7시면 이미 출근해야되서 정리를 못하고요. 개선해주세요!",2024-02-16 15:39:27,구교종,1
2,호가주문 에서 키움주문 처럼 시장가 말고 최유리 지정가 주문이 있었으면 좋겠어요 최유리 지정가 로 매수 매도 할때 일부러 키움주문창으로 들어가야 할수 있어서 불편합니다,2024-02-29 09:26:34,석호,0
2,요즘 반응속도보면 전화주문이 나을거같아요.,2024-04-04 11:26:28,Jaeman Lee,0
2,앱 업데이트가 대기중으로만 나오면서 추후 진행이 안됩니다. 업데이트 안하면 앱 실행이 안되구요 ;; 어떻게 쓰라는건가요,2024-04-04 03:52:23,SunYoung Baek,0
2,타증권앱 쓰다가 바꿔보려고 깔았는데 해외주식 차트보기에 원화로 볼 수 없어서 너무 불편합니다. 설정할수 있는 방법 알려주세요.,2024-04-17 14:49:48,불한당어멈,0
2,앱만드느라 수고하셧는데요 진짜 드럽게 어렵게 해놓은거 같아요. 그흔한 거래이력도 찾아보지 못하고 사용하기 상당히 불편하네요,2024-02-24 11:23:20,Jin Kim,0
2,기존 다른 증권사 hts mts를 사용 할때는 수급이 일봉뿐만 아니라 주봉과 월봉에서도 볼수있어 과거 십 수년간 누적 매수 현황을 볼수있어 주식 투자에 많은 도움이 됐었다 그런데 키움 챠트에서는 약 2년간 수급현황이 나올뿐 그전 수급은 표시되지 않아 아쉽다 참고하여 예전 수급내용도 표시되었으면한다 !!!,2024-03-09 10:15:53,홍기권·,21
2,정말 교과서적으로 똥 같은 사용자 인터페이스.,2024-03-10 17:30:09,김민규,0
2,"한국투자증권이 수수료도 비싸고, 테블릿용 앱이 없어서 키움증권으로 조금씩 옮길려고 하는데요 키움증권 앱이 적응이 안되네요. 한투 앱처럼 직관적이고 관리가 편해야 사용하기 좋은데 앱이 무지무지 답답하네요. 해외주식이랑 국매주식이랑 관심등록 및 자산확인 등등 바로바로 확인이 가능하면 좋은데. 한투앱이 첫 사용이라 이미 적응을 한상태고 그래서 다른앱 적응이 안될수도 있겠지만요. 암튼 앱이 많이 답답하네요. 물론 같은 팀에서 개발했다면 테블릿 앱도 별반 차이가 없을듯 싶으네요. 적응하는데 100년은 걸릴거 같으네요. 괜히 계좌만드느라 시간만 허비한거같은 기분이 드네요.",2024-02-06 08:30:08,가을의전설,11
2,상승종목 테두리 글자 숫자 없에주세요. 보기 헷갈려요,2024-02-12 10:46:38,배성기,0
2,거래량이 실시간으로 안올라오고 다른화면 나갔다와야 올라와있습니다. 왜그런건가요,2024-03-17 11:15:32,안현규,0
2,평균매입가 차트설정 계속 초기화 되는 이유는 뭔가요? 앱 열때마다 설정해줘야 하니 짜증납니다. 업글 되고 안됩니다 개선해주세요,2024-05-03 06:07:56,쿠르마프,0
1,솔직히 증권플러스랑 비교하게되는데 차트비교rs지표 되고 지표겹치기되는데 영웅문Hts rsi 지표겹치기 했더니 과열 70 30 mts에서는 따로노네요 지표만 많아지고 정작 중요한건 하나도 안됨 바로 당장 개선해주세요,2024-04-01 05:12:14,백프로,0
1,pc보다 많이 불편함.그리고 사용자지표는 왜 모바일에서 못하게 하냐?,2023-10-31 01:14:12,캥거루,0
1,kb에서 옮기느라 계좌개설했는데 진짜 별로네요. 하도 키움키움 해서 설치한건데 뭐가 좋다는건지 모르겠어요. 인터페이스가 꽝이고 가독성도 떨어지고 메뉴도 너무 복잡해요. 게다가 타사 주식출고가 안되는 어플이라니..ㅋㅋㅋ어떻게든 유지시키려는거 같은데 이런게 고객 떨어져나가는 지름길이란걸 모르나.별빵개 없는게 아쉽네요.,2023-11-06 00:54:22,앤제이,81
1,차트 상태에서 가로모드에서 종료되고 나면 다시 접속할 때 세로모드로 자동으로 접속되며 차트모양이 찌그러져서 접속됩니다. 가로세로 어떤 상태로 꺼도 정상적인 화면으로 접속되게 해 주세요. 꼭 어플을 세로모드로 종료 후 재접속해야되니 매번 불편합니다. 수시로 시스템 점검을 하루종일 하면서 이런 건 언제 수정하나요?,2023-11-05 00:54:10,Sunny Kim,78
1,굿 베ㅣ이,2024-04-07 04:33:46,김점자,0
1,계좌 비밀번호 재설정하고 다시로그인해도 또비밀번호 실패 안한다,2023-12-04 01:51:25,국돌쓰,1
1,해외계좌 틀라고 신분증 촬영하는데 다른앱은 다 스무스하게 넘어가는데 유독 이 앱만 사진인식 불일치? 이딴 메세지 뜨면서 3회 실패로 계좌 개설 불가. ㅇㅇ~ 다른앱으로 만들께요~,2024-04-07 23:59:45,윤석호,0
1,맥북을 사용하는데 키움 다운로드가 안되네요 너무나 불편합니다,2024-04-08 00:25:29,임정숙,0
1,절대 쓰고싶지 않은 앱. 키움증권이 왜 토스보다 밀리는지는 이 앱을 쓰면 알 수 있음. 요구하는 서류가 굉장히 많고 mts보다 hts에 적합하며 일부 기능은 mts에서 지원안됨.,2023-11-01 05:03:31,손제리,1
1,그냥 앱 자체가 무겁고 불편한게 한두가지가 아님 왜 출금가능금액 잔액표시를 on으로 해놔도 자꾸 off로 바뀌는건지도 모르겠고,2023-10-31 21:10:32,이승준,1
1,아니 우리아이 화면으로 어떻게 가는지 알려줘야지 가지 그냥 가라고 하면 어케감.,2024-04-10 13:35:31,김은정,0
1,신버전 설치도 안됨 거지같음,2023-10-31 10:25:29,jian lee,1
1,키움중권 운영자분 이용자가 뭔말을 해도 감사하다? 이용자의 의견은 들을생각도 없구만... 정말 많이 심하게 엄청 구버젼보다 안좋아요 왜 머리 맞대고 이렇게 만들어 놨는지...,2023-10-30 12:23:59,보루,1
1,자꾸 지멋대로 꺼짐 투자를 하라는건지 말라는건지 원래귀찮아서 평점도 안남기는데 10번연속 꺼져서 평점남김,2023-11-06 02:27:28,SO SPECIAL,1
1,참 아이디 비번 찾기 힘드네 비번 좀 하나만 하고 왜 아이디 치는데 블라인드함? kb간다잉,2024-04-10 16:12:27,로나니아,0
1,이 어플 만든사람 혹은 관리자는 회사에서 조사해야함. 타 증권사 어플에 비해 현저히 질이 떨어지고 너무 불편해서 주식거래는 애당초 하지 못하게 만든듯. 기본적으로 주식매매 하기전에 입 출금부터 편해야하는데 제일 불편함. 돈 넣는건 자유지만 빼는건 어렵게 해놓으라고 윗선에서 지시한건가? 공모주땜에 설치했다가 다신 안쓸듯.,2023-12-04 02:06:15,이수빈,1
1,만든새끼 애미가 낳다가 한번 조였나?,2024-03-27 11:53:51,피치망고,0
1,아니 몇주째 실행준비 화면에서 넘어가질 않아요;;;;; 어쩌자는 거요;;;,2023-10-28 18:26:41,토톰,0
1,관심종목 편집에서 종목위치 이동이 안됩니다 이동버튼이 있던데 그건 그룹이동만 가능한데 구지 그룹이동 할필요가 있나요? 그룹이동 사용 안하고 종목추가 하면 되는데 내가 원하는 관심종목 리스트를 작성하기 너무 힘들고 아예 만들수가 없어요~ 종목이동은 맨위 또는 맨아래만 되던데 그엏게 해서 어떻게 내가 원하는 위치에 놓을수 있져? 물론 빈칸이동도 힘들구요,2024-03-26 09:40:22,김순득,2
1,140만원 출금하는데 소액결제 1회 300만 초과했다고 하고 OTP 등록해도 계좌등록해도 안되고 돈빼는거 다른 증권 어플대비 너무 불편합니다. 절대 안쓸듯 앞으로,2023-10-27 10:36:54,홍윤기,1
1,리뷰가 왜 삭제 됬나요? 답변은 보이지도 않네요 내마음대로 설정은 몇시간 단위로 사라져서 다시 설정해야 하고 캔들 손으로 확대하면 가끔 축소되고 다른앱보고 오면 영웅문s#은 새로 로그인 하고 있네요 차라리 글로벌이나 예전 영웅문이 100배는 좋은거 같습니다 아니면 제폰이 폴더4라 호환이 안되는건가요?,2024-03-25 04:59:46,is the best Jisoo,3
1,3년전에 처음 설치할때부터 인증에 관한 불편 쓰레기였는데 여전하네... 증권계좌찾기해서 비번재설정까지 했는데도 왜 불일치냐 ㅋㅋㅋ 그것도 3번이나 ㅋ,2023-10-26 12:15:15,Un Ark,0
1,인증문자도 안오고 뭐하자는건지,2023-10-26 05:52:28,S LEE,0
1,와.. 여긴 심하다.. otp받으려니 무한루프.. 여긴 못쓰겠다 딴데로 가게 내 돈좀 찾자!,2024-04-04 12:02:54,Epitone Project,0
1,"11월 1~2일쯤부터 어플 실행해도 실행도 안되고, 삭제 후 재설치해도 실행이 안되네요. 실행 준비중입니다 창에서 넘어가질 않네요. 지속되면 그냥 계좌 다 빼고 다른 증권사로 넘어가려고요. 이전부터 느끼는 건데 어플 편의성이나 안정성에서 최악이네요.",2023-11-06 02:44:41,백지훈,21
1,휴대폰인증번호좀빨리주라 십분이지나도 안주냐,2024-03-29 08:38:58,강재진,0
1,초보자들이 시작하기에는 너무 어렵게 만들어 놓았네요 계좌개설도 뭔가 문제 있어 보이고 쉽고 명확하게 기재되어 있지 않고 뭔가 너무 혼란스럽고 이용하기가 너무 어렵네요 계좌폐쇄를 할려니 마지막 단계에서는 폐쇄도 안되게 해놓았고 이용이 너무 불편하네요,2024-04-04 00:25:42,srghiogu uiojr,0
1,키움증권 앱 못찾다가 이제야 찾았네요...게임 앱인줄 알았네요... 영웅문 S는 뭔가요? 진심... 궁금해서 묻는 겁니다...,2023-11-29 01:24:47,sha ron,0
1,"아니 왜 신버전에선 해외주식 비중을 못보게 해놓음?? 구버전 영웅문글로벌에서도 해외주식 비중이 보이고, 신버전 영웅문S#에서 국내주식 비중도 보이는데 왜 신버전 영웅문 S#에 해외주식 비중을 못보게 해놓음? 심지어 국내는 되잖아 프론트엔드 코딩 진짜 이렇게 할거임? 아니 비중 안보이니까 구버전 써야되잖아 비중 보이게 해줘 형들 기능이 없어서 신버전 못쓰고있잖아 장난해?",2024-04-02 17:23:02,Quant -,0
1,업데이트가 너무자주 되는겄같네요 전에설정한것들 다없어지네요 계속 다시 설정하고해야만함으로 더불편합니다.,2023-11-28 07:29:12,my video,1
1,다시 시작하려고 앱 바껴서 깔았는데 진짜 23년도에 어떻게 이렇게 비효율적이고 답답하게 만들었지 테스트를 안해보고 만드는건가 진짜 속터지네,2023-11-30 10:47:09,렝가,1
1,차트 드로잉검색 되게 해주세요 다른 증권회사어플도 되는데...,2023-11-26 11:01:21,Heero cho,0
1,진짜 하나도 못알아볼수준으로 ui가 복잡하고 조잡함 이건 어플조무사 수준임,2024-03-29 03:37:53,박재형,1
1,개 쓰래기 어플.... 별 빵개는 어찌 남겨야 하나요. 어플이 오류난고 불편해서 사용하지 않다가 휴먼계좌가 되고 그래도 몇만원이지만 주식 사놓은게 있어 다시 해볼려고 하니 간편인증 이 안되네요. 비밀번호 재설정~ 왜 안되지요? 자꾸오류나고 처음부터 다시 시작 수십번째 비밀번호 재설정 되기는 하나요? 내돈 빼내기도 이렇게 힘들어서야 그냥 포기 해야 될까요? 열불나서 못하겠네요,2023-11-23 01:05:58,정브리더,1
1,"앱 한 보름동안 접솓하지도 않았는데, 비밀번호 5번 틀렸다고 하는데 이건 뭔가요? 확인 눌러도 다음 화면으로 안넘어가네요. 갤럭시노트20 입니다.",2023-11-22 12:46:29,Augustine Sung,1
1,1도 아깝다 뭐가 이렇게 까다롭고인증은 왜케많음? 찾기도어렵고 이거하려면블로그 찾아가면서 일일히찾아보고 ㅡㅡ공부해야됨 뭐이런어플이 다잇냐 ㅋㅋ,2023-11-22 06:58:57,김규희,1
1,"어플 업데이트 때마다 로그인풀림, 알람 없어짐으로 올해만해도 몇번이나 하나하나 알람넣고 있습니다. 도저히 못쓰겠어서 다른 증권사로 이동합니다,",2023-11-21 04:09:33,김재주,0
1,이 10팔 병50같은앱 신분증 인식을 왜이리 못하는거야 개병50같은쓰레7ㅣ앱 절대 깔지 마세요,2023-11-17 05:18:26,김선준,1
1,업데이트를 해도 앱이열리지않네요...언제열리나요...,2023-11-09 01:22:53,Na R,1
1,개인정보 가져가고 처리가 않돼는데 왜,2023-11-17 04:35:03,박철기,0
1,신분증 인증 자체가 안되어서 계좌 개설도 안되는데 신규는 받을 생각이 있는건지? 어떤 멍청한 사람들이 앱을 만들었는지 의문,2023-11-17 01:06:31,mm A,0
1,별점1점도아까움 구버전이 훨씬나음,2023-11-17 00:21:27,탱크,1
1,신분증인증 개떡같이 만들어났네 ㅠ,2024-03-28 23:59:23,Johnny Depp,0
1,"핸드폰 교체로 아이 계좌 거래를 위해 타기관 공동인증서를 등록하려는데, 창이 제대로 뜨질 않습니다. 개선 바랍니다.",2023-11-16 00:58:27,심SK,0
1,토스증권처럼 공인인증서 기능좀 없애주세요. 사용자 입장에서 불편해하는걸 없애야 편하고 좋은거 아닐까요?,2023-11-16 00:23:29,DH J,1
1,나무 어플 쓰다가 넘어와서그런가... 진짜 어플 별로에여. 구리고... ETF종목 검색하려면 메뉴드러가서 이거누르고저거눌고 또몇개더 누르고나서야 검색가능... 구찮고짜증남,2024-04-04 02:42:00,안유리,0
1,구버전이 훨씬 나음 가독성이 너무 구림 ...키움 버리고 딴 증권사로 갈아탈까 고민중... 구버전으로 다시 돌아가야함 ...아님 유저들 다 떠나~~~,2023-12-02 03:24:40,맥스,1
1,진짜 사용하기 불편해요 계좌 하나 만드는데 인증을 몇번하는지.. 귀찮아서 안함,2023-12-02 10:18:24,파치,2
1,신분증 인식을 못함 사진이랑 다르다고만 나옴,2024-03-27 23:32:26,우진,0
1,오류와 사용 불편감이 이렇게 심한 주식 앱은 처음이에요,2023-10-26 02:29:42,yeo,1
1,구버전이 쓰기 더편함,2024-02-01 00:52:06,푸른,0
1,UI가 너무 복잡함,2023-10-25 15:32:31,마루,1
1,업데이트 계속 안됨,2023-10-04 15:55:14,짱용인,0
1,오류 많고 느리고 가독성 떨어지고 앱 인터페이스도 난해함. 편리성도 떨어지고 복잡하기만 한데 계속 광고성 팝업을 띄워주니까 도저히 못 쓰겠어요. 돈 준대도 안쓰고 싶을 정도에요.,2024-04-26 08:51:14,전세개,0
1,ui가 불편합니다,2024-04-28 07:48:08,jaewon Jang,0
1,렉이 너무 심하네요 증권 앱은 속도가 생명인데,2023-10-10 18:18:29,박지환,1
1,6월에 어플받아 어렵게 간편인증 등록해서 잘 사용중이였는데 오늘 접속 할려니 또 간편인증 등록하라고 나오네요. 간편인증 등록을 왜 이렇게 만들어 놓았는지 등록하는게 복잡하고 불편하네요. 다른 증권사 3개 사용중인데 키움이 최악이네요. 지금 거래해야되는데 포기...,2023-10-10 14:38:32,또띠따또,1
1,뭐 하려고하면 계속 팅김 어플이 되게 불안정한거같음 조치 필요,2023-10-10 00:10:56,Shwan,1
1,아직 구시대 차트방식 ㅜㅜ 트레이딩뷰 좀 배웁시다,2024-04-29 02:25:22,DB,0
1,로그인 오류 계속 뜸 비번 오류로 계속 정지되고 내용이 보이지도 않고 '웹페이지를 사용할 수 없음'이 뜨는데 뭘 믿고 동의하라는건지...,2023-10-06 05:08:58,김효정,0
1,대학교동아리에서 만들어도 이것보다는 잘만들거같음...정말 조악함..,2024-04-30 02:36:38,상승기류,0
1,신버전 속도가 너무 느립니다. 구버전은 화면간 이동시 바로바로 넘어가는데 신버전은 다른 항목 or 화면 이동시 버퍼링이 기본 5초에서 10초까지 걸립니다 그리고 주기적으로 앱 중단 팝업떠서 종료했다가 다시 켜야하네요 개선 방법 문의드립니다,2023-10-06 03:46:35,신민철,21
1,"이전 업데이트에서 내맘대로 메뉴가 전혀 보이지 않는 버그가 있었던거 같습니다. 미치는줄 알았습니다. 다행히 신규 업데이트 하니 내맘대로 메뉴 표시되네요. 다음부터 업데이트시 QA잘 좀 해주시길 부탁드립니다. (업데이트 내용에 내맘대로 메뉴 관련이 없어서 댓글 답니당) (지금은 4점 이상 만족이지만, 업데이트에 신중하시라고 1점)",2024-04-30 23:21:50,Y-Soft Korea,4
1,태블릿에서 자꾸 오류뜹니다. 영웅문 t는 너무 구려서 이거 썼는데.. 갤탭s7+입니다,2023-10-05 05:59:52,이정원,0
1,"원화주문설정 예수금원화약200만원있는데 해외주식 자동반대매매60만원 매도됨.고객센터 확인하니 달러로 전화되어있었으면 반대매매되지않았다고함,원화주문서비스 사용중인데 이해할수없음.가끔 해외주식하다보면 손실금액이 있었는데 지금보니 내실수로 매도된한것이 아니였던것임.오늘아침 고객센터 전화해서 확인결과임,자동반대매매 문자도없고.앱에서도 잔액부족 메시지창도 표시없이 매도되는현상보고 내가 멀 잘못클릭하여 매도된줄알고 몇년간 그냥사용했는데 어이가없음.",2023-10-05 01:31:44,HD무전기,0
1,어제 가격에서 바뀌지 안아요,2024-05-01 00:24:59,정영옥,0
1,제한이 너무 많아서 여기서하는 거래 이벤트등은 이젠 안함. 거래시간에는 해제안됨. 거래시간외 특정시간안에만 해제됨. 추락하는걸 멀뚱멀뚱 보고만 있어야함. 여기저기 제한은 혼자 다하고 있음. 묶어놓고 떠넘기기 당한꼴.,2024-04-19 20:45:13,kh jun,0
1,UI 만드는거 직접 하는거냐 외주주는거냐? 외주면 업체좀 갈궈라 언제까지 보수적으로 운영할래,2024-05-01 04:32:08,Jae Won Kim,0
1,팝업이 안뜨는 날이 없어,2023-10-03 21:23:03,inaction inaction (cat & ASS),1
1,구버전이 더 편하고 보기 쉬워요 ㅠㅠ,2023-10-03 08:22:03,장창영,1
1,자동회전 개빡침,2024-05-02 01:36:22,K철도,0
1,"칼라tv에서 흑백tv로 다운그레이드 됬네, 조졌구나",2024-05-02 04:06:54,JR TS,0
1,앱 알림소리 작아져서 못깨고 돈날림,2023-09-27 15:51:50,new,0
1,Pin번호 오류가 지속 발생합니다.,2024-05-02 23:25:23,KIM MOONHAN,0
1,로그인 후 왼쪽 메뉴에서 지문 인증이 무한 반복되는 오류가 있습니다. 신규앱으로 업데이트된 후 아직까지 무한반복 됩니다.,2024-05-03 02:09:38,성호찬,0
1,문자 보내면 꺼지고 통화하면 꺼지고~진짜 이런 앱 처음봄~ㅋㅋ 다른 증권사로 꺼지라는건가? 알겠음!!!,2023-09-27 03:36:20,독야청청,2
1,진짜 쓰기 불편함 갈아타기 쉽지 않으니 잘 선택하고 쓰시길 바랍니다,2024-05-03 11:47:13,장예지,0
1,계속 꺼짐,2023-09-26 04:25:53,심수연,0
1,진짜 구버전이 백배낫다.,2023-09-25 15:30:37,환장킴,2
1,"가입이나 계좌개설, 이체 등 뭐만 하려고 해도 무한 인증과 로그인 굴레에 심지어 별도 어플을 깔아야하는 경우도 있음. 개발에는 전혀 투자를 안 하는건지 요즘 세상에 이딴 구린 어플을 유지하는게 신기할 정도임. 별1개도 아까움",2024-04-22 04:01:45,아칭이,0
1,야구도 별로 어플도 별로.. 날짜이동기능하나 없네,2023-10-12 14:29:15,포르수ᅨ드리프트장인김찬호,1
1,로딩 100까지 갔다가 꺼짐. 계속 꺼져서 접속이 안됨.. 지우고 깔고 지우고 깔고 뭐 어쩌란 거죠? 설정에 베터리 어쩌고도 안됨. 그 설정 바꾸니까 로딩창도 안뜸. 바로꺼짐. 하.... 빡침.,2023-10-25 10:56:51,강다영,1
1,"공동인증서가 여러 개 있는 경우에, 먼저 로그인된 인증서가 뭔지 모르는데, 많이 불편하네요. 결국 로그인도 안됐는데 로그아웃을 하거나 비번을 때려 맞추는 수 밖에.. 당연히 개선해주겠지 했는데. 벌써 이게 몇 년짼가요? 개발자중에는 영웅문 쓰는 사람이 없나요?",2024-04-15 10:29:54,Haneol Cho,0
1,제일 메인인 평균가 선도 표기되어 있지 않고 큰손들이 자금 유입 됐을경우 유통수량대비 퍼센티지가 표시되어 있어야하는것은 기본인데 주식app가 엉망이에요. 중국주식앱과 비교가 안될정도로 후져요 좋은 점은 중국이든 일본이든간에 따라 배워야는데 암튼 그러네여,2023-10-25 01:03:59,Dan Huang,0
1,업데이트가 안됩니다,2023-10-25 00:38:31,Google 사용자,0
1,계좌개설하려고 진행하는데 신분증촬영이안되요 촬영이종료되었습니다하고 켜지지도않아요,2024-04-12 18:10:37,웅돼지,0
1,관심종목 종목은 사용자 의도없이 만들어져 있는건지.,2023-10-23 03:22:41,김철준,0
1,최악임 업뎃좀그만해,2023-10-22 03:49:33,굿럭,1
1,잠깐 앱닫으면 자꾸 가입하던거 초기화되서 뭘 하기가 힘드네요,2023-10-20 04:33:51,익명,0
1,무슨 어플이 십년전에 만든것같네 ㅋㅋㅋ,2023-10-20 04:03:44,SS M,1
1,MTS 피보나치 조정대(자석기능 체크하고) 사용해보면 HTS와는 다르게 피보나치가 거꾸로 뒤집어져 나옵니다 한번해보세요. 오류 심각합니다....,2024-04-14 01:33:25,세종데이,0
1,자꾸 꺼져서 몇번을 재로그인 하는지 모르겠네요.,2023-10-19 09:01:56,참다랑어,1
1,시이 팔 미니스탁 보고 배우세요. 아니 뭔 버튼들이 다 안눌려 ui 겁나 구려서 원하는 버튼 찾기도 힘들어 한 증권사에서 깔아야 할 어플이 몇개야 겨우 가입하니 작동안해 어쩌라는거죠 한투보고 배우세요,2024-04-15 03:59:59,난나뉸뉴,0
1,트레이딩앱중 최악. 뱅킹이체가 안됨 각종 안전장치 등록하는것도 복잡한데 다하고나서 막상 이체하려니 모바일otp앱 확인하고 키움증권 넘어오는과정에서 증권앱이 초기화됨. 다시 처음처럼 이체과정 등록하고 모바일otp 앱으로 넘어가고 키움증권 돌아오면 또 화면이 초기화.. 쳇바퀴돌듯 그러고있음. 환장대잔치 내돈을 내가 이체하지 못함 * 계속해서 시도해본결과 앱이 초기화 화면으로 바뀌어도 이전에 받은 모바일otp 인증번호를 기억했다가 입력하면 이체는 가능. 다만 1분이내 다시 초기화된 키움증권 화면에서 이체과정을 재빠르게 등록해야 돈 찾을수 있음.. 이게 모하는 짓인지.,2023-10-19 01:29:07,SJ Y,15
1,"쓰레기 어플, 광고는 다른 앱보다 훨씬 많이 나오면서 어플 자체는 더 보기 어렵고 복잡하고 짜증나게 만듬, 이 증권 회사에 돈 넣으면 함부로 빼지 말라고 작업치는 수준",2023-10-18 23:40:26,PIGGY,2
1,"탭으로 사용중인데 가로버전에서는 아무 버튼도 안먹히고 저장해둿던 차트에서 도구 설정도 안되고 아무것도 안되네요, 종목을 새로 들어갈때마다 단순이평성 기본 차트 설정으로 차트창이 하나가 더 켜지네요, 제가 설정해둔 차트 설정 및 지표 보려면 가로세로 변경을 계속 반복해야하고 가로로 변경해도 결국 선긋기 같은건 안됩니다. 더군다나 가로모드에서 관심종목이나 차트나 잔고나 아무것도안되네요 호환이 좀 되면 좋겟네요, 그렇다고 t 플러스 앱은 더 쓰레기라 사용하기가 싫네요 설치 후 키고 바로 10분도안되서 삭제했습니다.",2023-10-17 16:16:52,박와냐,9
1,오늘 갑작스레 시작된 에러로 심히 걱정되는 상황이 발생되었습니다. 앱을 실행하면 script error reported이라며 실행이 되지 않고 불러오기만 계속 반복됩니다. 빠른 수정부탁드립니다.,2023-10-12 15:01:14,언터처블6,0
1,타 기관인증서 등록하려는데 왜 안뜨나요 혹시나 해서 국민꺼 새로 발급받았는데,2023-10-16 12:02:49,ji sung Won,0
1,타증권사 앱에 비해 사용이 불편,2023-10-16 02:44:23,이연서,1
1,계좌 개설하는데 다른 어플이나 어플 나갈 경우 다시 처음부터 시작함... 계좌 개설이 불가능함.... 노답쓰...,2023-10-16 00:16:26,SY GEE,0
1,업데이트하는건 좋는데 차트설정까지 다 리셋 및 메뉴 순서까지 리셋시키는건 모하는건가요 기존 어플도 이러던데 어플을 이리도 관리 못하는건가요,2023-10-15 10:05:44,김종원,1
1,타사이트보다 사용하기복잡,2024-04-17 13:27:28,지니LEE,0
1,계좌개설 포기 4단계 1원 입금 숫자 입력하려면 다시 초기화되어 1단계로 ㅋㅋㅋㅋ 5원 주셔서 배부릅니다 키움증권하고는 인연이 없나봐요 근데 앱의 이런 문제는 수정하시기바랍니다. 너무 불편했어요 짜증나고,2023-10-13 23:08:42,이자은,0
1,왜때문에 잘쓰고있는거 바꿔서 등록도 다시하게 만들고 인증서도ᆢ와이파이로 공폰에 쭉 사용해왔는데 유심있는 폰에 하라하고 ᆢ젠장반토막만 아니면 다른곳으로 가고시ㅃ네 ᆢ,2023-10-13 12:02:39,김일영,1
1,어제부터 script error reported 나오면서 계속 무한부팅. 캐시 및 데이터 지우고 다시 실행하니 정상작동 물론 인증의 귀찮음을 또해야함. 오늘 아침 다시 script error reported 나오면서 무한부팅 아오.....,2023-10-12 22:37:33,Beneps Leop,1
1,지금 스크립 에러떠서 접속 안되네요,2023-10-12 22:11:48,홍성인,0
1,진짜 구시대적으로 까다롭고 불편한 앱,2024-04-18 03:11:16,Jisong Lee,1
1,어제까지만해도잘됐는데 업데이트가 안되요 반복되요 계속 뭐예요 진짜 아....짜증나네,2023-10-12 17:48:40,겸둥이모디,0
1,UX 개판이다... 너무 메뉴가 지저분하게 많고 연관이 없고 직관적이지 않다. 내가 보유한 주식을 도대체 어디서 확인해야 할지.. 진짜 쓰레기처럼 바뀌어서 들어가기 싫어짐,2024-04-18 21:51:42,Yuri Song,1
1,갑자기 강제 업데이트. 업데이트 안해도 사용할 수 있게는 해야지.. 오늘 업데이트 안되어 로그인도 못했는데..그 손해는 너희 무식한 회사가 책임 질 건가?,2023-10-24 10:28:32,주현수,0
1,불편한 인터페이스에 유저가 적응해야하는 어플 언제까지 방치할건지,2023-12-06 05:41:45,reamer D,1
1,어제 오늘 공모주 청약할려는데 마지막 단계인 투자설명서 다운로드가 계속 버벅대서 진행불가능 콜센터 전화해도 모르구 12개 증권사 어플있는데 여기가 최악이네,2023-12-05 02:15:56,임태경,1
1,키움증권 오래된 이용자입니다. 갑자기 인터 페이스가 많이 바뀌었는대 문제가 생겼내요 차트 설정이 개별 종목별 로 따로 따로 성정을 해야되서 많이 불편 합니다. 이전에는 일괄 설정 이였는대 보조지표 종목별 로 설정 하려 많이 불편합니다.(코스닥 대표 종 목들을 증거금 100% 많들어 노의니 고객이탈이 심하지요 ! ),2024-01-26 09:40:46,e.k p.,0
1,최악임 인증서등록하려는데 비번바꿔야된다 무한반복임 접속자체가안됨,2024-02-10 06:58:08,jk,1
1,최악입니다. 오류가 너무 많아요. 주소 입력할 때 자동입력된 단어 쓰면 리셋됩니다. 준회원으로 가입할 때 비밀번호에 8 넣는순간 멈춰서 입력이 안됩니다. 미성년 비대면 계좌개설하려고 은행계좌 인증단계까지 가서 3번이나 튕겼습니다. 화나서 평 작성하러 왔어요. 광고만 많이하면 뭐하나요. 기술력이 딸려서 가입도 못하고 있는데,2024-01-24 09:30:15,김보람,33
