score,리뷰내용,작성시간,사용자ID,리뷰추천수
3,아이돌 노래 만들기 들어갈때 무한 로딩이 됩니다... 만약에 무한 로딩이 없다고 해도 다 만들고 결과가 뜨지 않아 허무하게 기회를 날립니다... 해결 좀 해주시면 감사하겠습니다.,2024-04-10 03:43:44,구윤하,1
3,며칠째 토스교통카드 충전을 못하고 있어요.,2024-04-18 07:00:00,권영은,0
3,라이브 쇼핑 처음에는 시간 맞춰 들어가면 3포인트 였는데 지금은 3초이상을 봐도 2포인트 준니 포인트 모으기 힘들다...,2024-04-22 07:42:47,김원형,2
3,갑자기 토스페이 화면에서 화면이 멈추더니 흰 배경이 됬어요,2024-04-13 00:49:04,이지원,0
3,"안녕하세요 1개월동안 토스앱을 사용하고 있는 사람입니다.최근 제가 AI노래만들기를해봤는데 계속 안돼고,계속기다리라고해도 계속안된다고뜨더라고요 그래서 업데이트를해봤는데 그래도안돼더라고요 그래서 노래를너무만들고싶었는데 계속 안되니까 조금 억울합니다.폰이 이상한건지 확인해보니까 아니더라고요 이거 좀 제발 고쳐주시면 감사하겠습니다",2024-04-10 03:18:31,안녕,0
3,메모리 사용량이 너무 많습니다. 개선 좀 해주세요.,2024-04-22 16:58:56,L5V2'ᄉ',1
3,요즘들어 자꾸 송금빼고 화면이 거의 먹통이 많아짐.. 메모리 최적화해도 똑같고 고냥이 미션좀 하러 들어갈려면 한세월임..,2024-04-14 01:26:13,정용훈,1
3,좋은 앱임에는 틀림없고 손꼽히는 UI/UX를 가지고 있지만.. 토스 개발자분들은 '전체'에서 스크롤 내리다 보면 와닿는 점이 없으실까요.. 좋게 말해서 올인원이고 예전에나 그랬지 지금은 너무 난잡합니다.,2024-04-13 19:05:31,박용성,3
3,점점 토스가 야박해지네요. 토스포인트 인출할때도 수수료가 비싸고 친구랑 토스켜기도 금액도 짜지고 안그래도 세상살기 힘든데 토스가 더 슬퍼지게 하네요 이게 낙이였는데,2024-04-21 10:28:47,지승진,3
3,환전수수료 완전 무료라지만 환율 자체가 기준환율이랑 타은행 수수료 만큼 차이남. 자기들이 더 유리한쪽으로 고시하기때매. 거기다 환전한돈은 이체도 재투자도안되고 이자도 안붙는거 치명적임,2024-04-11 23:46:00,스윙로로,1
3,요근래 토스페이 화면이 하얗게 뜰때가 자주 있습니다,2024-04-12 05:41:57,티라노,48
3,수입내역 총합은 어디로 간건가요? 수입지출에서 지출총계는 나오지만 수입총계가 없어저 너무 불편합니다. 토스사용 이유가 수입총합때문입니다. 수시로 지출과 수입이. 많이 생기는 업종이나 직업이 갖진분들에게는 많이 불편합니다. 쓰는 것에만 초점을 많이 아쉽네요...,2024-04-20 21:33:41,가즈아,0
3,참 좋은앱인데..쓸데없는 애니메이션 효과때문인가요? 맨날 먹통에 폰 발열에.. 쉽지않네요..,2024-04-12 01:14:13,구현,1
3,토스 보유금액 미성년자 도 2백까지 보유할수 있도록 해주세요,2024-04-20 10:59:18,이정우,0
3,사용하다가 종종 그냥 하얀색 창만 뜨고 떠야할 페이지가 안뜰 때가 있습니다. 이러기 시작한지 일주일쯤 된거 같고 데이터는 잘 터지고 다른 앱고 정상적으로 되고 있는데 토스만 가끔 그럽니다. 해결 부탁드립니다.,2024-04-11 23:23:26,j es,43
3,"다 좋고, 카드디자인도 예쁜데,14세 미만은 10포인트 씩 모을 수 없다는 게 아쉽습니다. 14세 미만도 10포인트씩 모으는 기능을 넣으면 좋을 것 같습니다.",2024-04-20 05:40:56,박지원,0
3,아직은 많이 부족하네요.,2024-04-11 19:35:16,심지은,0
3,앱이 너무 무겁습니다.종종 아예 안뜰때도 많구요.최척화에 힘써주세요.수고 하세요,2024-04-15 06:05:52,ARIA Athena,3
3,만보기 걸음포인트계속사라짐,2024-04-15 09:27:04,김동현,0
3,만보기에 웨어러블의 걸음수와 연동되게 해주세요.,2024-04-18 14:43:15,SungWoo CHOI,0
3,토스 증권 사용하는데 구매 판매 알림이 안와요 좀전에도 지정가 걸어놓은거 10프로 올랐다고 알림 와서 팔린거 알았네요,2024-04-11 04:48:32,kok yd,0
3,보통,2024-04-15 17:32:49,담다진실을,0
3,다 좋은데 이상하게 토스 공동구매에서 상품을 스크롤 내리면서 구경하고있는데 계속 중간에 스크롤이 멈추더니 토스가 먹통이 되네요,2024-04-10 16:03:50,이민규,0
3,알림 안받겠다는데 끝도없이 알림 유도 띄우네... 적당히 해라 알림 말고 알림 유도 말입니다... 알림설정하고 10원 받기 같은거..,2024-05-06 03:00:54,JaeHwan Kim,0
3,개인정보때문에 익명 송금 하고싶은데 14세 미만은 왜 안되는지 모르겠습니다 솔직히 14세 미만도 익명 송금이 됐으면 좋겠습니다,2024-05-01 11:20:26,시월,0
3,모바일 교통카드 작동안함 오류인지 뭔지 지하철2개 놓쳐서 겨우겨우 돈 바꿔서 지하철 탐 카뱅은 수수료도 안먹는데 왜 제대로 안되면서 수수료 가져가세요,2024-04-23 23:43:11,- bobae,0
3,너무 잘 쓰고 있던 앱입니다 근데 최근 엘지 핸드폰을 아이폰으로 옮기면서 토스 모바일 티머니에 있던 돈이 날아갔어요... 아이폰은 모바일 티머니가 안되나요? 롤백은 못하나요?...,2024-05-03 08:28:35,Yehen Lee,0
3,최근앱표시에서 (종료)사라져 도보수 측정이 안될까 불안해요 기껏 도보하고 걸음수 확인안되면 토스가 심히 의심불편해집니다 최근앱표시에 없어도 괜찮은가요,2024-05-01 23:52:31,백장미,5
3,적금 추가저금 막아논 겁니까? 무한 로딩 됩니다,2024-05-01 23:14:31,황인식,0
3,생각보다 간편하고 좋아요,2024-04-28 01:23:16,이연우,0
3,나만의 아이돌 노래 만들기가 작동이 안되요 계속 반복되면 의견 보내라 해서요....,2024-05-01 10:29:08,황주원,0
3,카드 순서 변경할 수 있게 해주세요!,2024-05-01 10:14:12,이경민,187
3,나쁘지 않지만 가끔 답답함,2024-05-01 10:01:43,김지수,0
3,모바일 요금제 데이터높은걸로 변경하려고 요금제변경 클릭하니 여기로 와지네요 ㅡㅡ 무조건 고객센터 통해서 바꿔야되다니 이런,2024-04-25 22:45:50,김홍열 (배방로),0
3,리뷰잘안쓰는데 5월 환급 알림 신청하라고 자꾸 떠서 불만 리뷰 씁니다. 하루에도 몇 번씩 떠서 안한다고 했는데 교묘하게 실수로 누르게 만들었네요. 철회했는데 또 알림 뜨고. 알림 안 뜨게 하려고 해도 알림 목록에 없어서 해제도 안 되요. 같은 유형 불만 리뷰 많던데 이런식이면 토스 잘 안 쓰게 될 것 같네요.,2024-04-26 03:41:36,신경식,0
3,고양이 장난감 10초 2개 주는 미션에서 몇일 전부터 10초를 봐도 장난감을 안줍니다. 체크 부탁드립니다.,2024-04-30 23:31:17,miniping2006,0
3,"토스잘사용하고있는데 토스사용하고있으면 폰에서 자꾸 열이나여,..센터가니까 만보기때문에 그런거같다는데 괜찮았는데 어느순간부터 열이나서 제꺼만 그러는건지 아닌건지 참 ..계속 써야하는지 고민되네요$",2024-04-26 04:38:21,Sr Ky,1
3,다 좋은데 최대가 50만원 밖에 안되서 앱 옮겨야겠네요,2024-04-26 09:39:31,명경탁,0
3,댕느리네,2024-04-26 13:36:09,김성규,1
3,학생이여서 버스카드도 같이 쓰고 있는데 문제가 생겨서 버카 충전을 못한다고 그러고 근처에 충전 할 수 있는 편의점도 없어서 못하고 한다고 한 들 현금이없어서 돈 뺄려고 하면 500원 내고 그 돈을 다시 버스카드에 넣어야하고 진짜 버스카드 그건 차라리 안쓰는게 나아요 좀 제발 고쳐주세요,2024-04-30 14:52:14,김가나,0
3,"O .... .,",2024-04-29 14:31:26,서유준,0
3,설치후 만보기기능에 문제가없더니 갑자기 걸음수 체크를 안해서 공지처럼 수정했는데도 제대로 측정을 못하네요 참고로 지금 워치나 다른 만보기는 2300보를 체크하고있는데 토스는 401걸음이라네요,2024-04-27 02:59:32,온달 (주피터),0
3,다른거 다 좋은데 교통카드 충전할때 충전 버튼을 아무리 누르고 기다려도 충전 화면이 안떠요; 와이파이나 데이터 좋은 상태에서도 똑같아서 이제는 좀 짜증나네요,2024-04-27 04:15:34,홍유솔,0
3,제법 예전부터 주거래 은행인 기업은행 잔액표시가 올바르게 새로고침 안되는데 이유를 모르겠네요. 밑으로 당겨도 로딩 마크 잠깐 보이고 마는데 의도적인가요 뭔가요?,2024-04-27 08:49:40,아트방,0
3,토스 로그인 할려는데 14세 미만 금지이고 지금 나이가 15살인데 만나이랑 생일때문에 13살이라 안되네요..ㅠㅜ 만13세 미만으로 바꾸어주시길..ㅠ,2024-04-27 12:24:42,벨루이,0
3,어플을 한번도 안키면 만보기 측정이 안되네요..다른 앱들은 7500인데 토스만2129입니다.. 업데이트를 하고 뭐가 달라졌는지 모르겠네요,2024-05-03 11:08:38,민들레,0
3,토스 WTS 사용자입니다. WTS 웹에서 매매 시 매번 번거러운 입력 절차 단순화 되었으면 하는 바램입니다.,2024-04-27 16:46:25,신고고,0
3,"안녕하세요...이제 막 토스 깔려던 사람인데요...제가 만 14세 이하라 부모님 동의를 받으라고 떠서 인증을 했는데, 실수로 가입 요청 문자를 거부하는 걸 눌러버렸어요..........취소하는 법 다 찾아봐도 하나도 안 뜨고...그나마 찾은 영상에서는 메시지가 2개 오던데 제 부모님 폰에는 메시지가 하나(가입 요청 문자 거부할거냐고 묻는)밖에 안 오고요.........이거 취소 어떻게 하죠.....,,,.. ㅜㅜㅜ :-( 문의를 어디서 하는지 몰라 리뷰로 합니다...죄송해요....ㅜㅜㅜ 제발 pls 도와주세요.............,...",2024-05-05 15:06:54,이시아,0
3,이번에 토스유스카드를 잃어버려서 새로 나온 유스카드를 시켜서 사용하는데 오늘 편의점에서 결제를 할려니깐 결제도 잘 안됩니다. 솔직히 좋은 점은 버블이 결제가 되서 만족됩니다 좋아요. 근데 버스비 충전이 5천원으로 늘어난 것에 좀 불만족입니다. 원래 필요한 만큼 넣으면 됬는데 이젠 5천원이나 결제하라니요.. 그리고 돈 채울때도 원래 수수료가 없었는데 100이나 생긴 것.. 많이 변했네요..,2024-05-05 10:52:18,장지혜,0
2,토스포인트가 제 계좌로 송금이 안돼요. 몇번이나 시도해보고 환경도 바꿔보고 핸드폰 전원도 껐다 켰다를 몇번이나 했는데 앱이 중지되었다는 알림만 뜹니다. 이러다 모아놓고 영영 계좌로 받지 못하는 건 아닌지 불안합니다,2024-04-21 14:09:46,민둥맨둥,0
2,"매번 렉걸려서 답답해요. 지금도 친구와함께 하려는데 다 까만화면만 뜸. 다른건 되는데. 그리고 다른 것도 요즘 자꾸 까만화면으로 뜰때 많고, 가족도 친구와함께할때 똑같은 오류났다고함. 참고로 가족은 아이폰이었습니다.",2024-04-19 23:11:52,js y,1
2,홈에서 투자 모아보기 어떻게 숨기나요,2024-05-02 06:03:12,햇무,2
2,만보기..다른앱에서는 걷는 숫자 맞는데 토스는 0...왜이런건가요?,2024-04-10 10:39:02,서대문녹색,0
2,라이브 쇼핑 3초보기 너무 불편해요,2024-04-23 21:36:05,정경빈,1
2,ㄷㄴㆍㅌㄷㅡㅅㄴㆍ🇲🇵듰ㆍㄴㅅㆍ🚹🚹ㄹㄴㅡㅡㆍㄴㄹ,2024-04-13 03:09:42,안경찬,0
2,갑자기 만보기가 안올라갑니다 어제부터인가 위에 만보기 그림이 안뜨고 걸음수도 안오름,2024-04-21 13:20:17,오이소보이소,1
2,아니 본인인증했는데 뭘또 바랍니까 도무지 이유를 모르겠음,2024-05-01 03:52:31,김호두,0
2,토스카드 cvc3번이상 잘못 입력해서 초기화 하려는데 안됍니다 왜죠?,2024-04-13 04:33:39,김학근,0
2,아니 요즘 토스 많이 사용하는데요 좀 느려요 그리고 갑자기 관리들어가서 금액 숨김이 왜 갑자기 안되죠? 누르면 자꾸 튕기고요,2024-04-25 11:48:24,sisk sk,0
2,정말 다 좋아요. 근데 2점인 이유는 간단합니다. 기프트콘을 결제를 했는데 결제중 오류가 있다는 문자가 뜨면서 돈만 나가고 기프트콘은 없네요. 소액이지만 많이 짜증나요,2024-04-18 15:49:11,김흄 (10대 사춘기 소녀),0
2,토스 외화통장 환율 꼼수가 너무 심하네요 환율우대 100%라고 전혀 느껴지지 않습니다. 같은 1금융 고시환율을 적용해주시길 바랍니다.,2024-04-25 22:56:17,sung,0
2,메모리 사용 주의뜨길래 만보기 삭제하니 괜찮은데 만보기쪽 체크좀 해주세요. 요즘 걸음수도 삼성헬스랑 몇천보 차이날 정도로 잘 안올라가는데 메모리만 잡아먹는거보니 문제가 있어보이네요.,2024-04-18 06:26:52,kana white,0
2,아니 교통카드 점검 언제 끝나요??3일째 그러고 계시는데 점검중이면 얼른 하시는게 낫지않겠어요? 토스 학생분들은 특히 더 많이 사용하신다는것도 아실텐데 그럼 제발 빨리빨리 끝내주시길 바랄게요..이것때문에 계속 버스 놓치고 하 좀 불편해요,2024-04-20 02:30:35,이수빈,0
2,"앱테크용 어플 원탑이었는데 요즘은 글쎄요... 광고 알림켜놔도 알림도 안뜨고 만보기도 인식 안될때 많아요 어플 접속 한번하면 알람도, 만보기도 활성화되는데 앱종료하고 조금만 지나면 조용... 계속 안전빵으로 어플 접속한번 하고 걸어야되나요 누가 어떠냐고 물어보면 솔직히 비추할거같아요",2024-04-30 18:08:58,Y J,0
2,요즘 오류가 너무 많습니다. 관리 좀 합시다.,2024-04-17 09:45:50,E K,1
2,잘 쓰고 있는데 계속 교통카드 기능 갑자기 안되게 하면 어쩌라는거지 토스 교통카드만 쓰는데 갑자기 충전안되서 너무 불편한데,2024-04-26 21:00:30,윤혜성,0
2,편한데 계좌 입출금 내역이 업데이트가 엄청 느릴때가 있음 입금됫는데 새로고침 몇번해도 표시안되고 출금된것도 확인하려하면 몇시간동안 표시안되있구,2024-04-17 04:52:01,lovemylife 813,0
2,정말 잘 쓰고 있었는데 요즘 광고가 너무 많습니다. 환급 신청하라는 광고를 무슨 버튼 누를때 마다 보여주는게 맞는걸까요? 아니오를 열번은 누른것 같습니다. 한번 아니라고 한 것에 대해서는 기억을 했으면 좋겠어요.,2024-04-29 14:33:14,김용빈,0
2,앱테크부분 잘쓰고 있었는데 요번에 개편되면서 그전에 반도 안벌리는데 너무 재미없음..앱테크로 이용하실분은 다른걸 알아보시는게 나을 것 같습니다 원래 하루에 90포인트정도 벌던거 다해도 30포인트도 안돼요,2024-04-17 00:48:44,Goldy D-,3
2,토스로 교통카드 충전할때 자꾸 뭐 점검중이다 이러면서 교통카드 충전을 못하네요 진짜 급한 상황일때 교통카드 충전을 못하니깐 진짜 별로네요,2024-04-16 23:11:22,공기,0
2,갑자기 화면이 아무것도 안떠요 하얘요,2024-04-09 23:02:50,이지원,0
2,토스유스카드 할때 캬드를 핸드폰 뒷면에 3초간 대라는데 3초간대도 변화는없어서 혹시 NFC가 문제인가해서 키고해도 다름없고 그렇다고 다른 방법도 없는거같아서 불편합니다 버그인가요,2024-04-22 23:34:28,고명준,0
2,"ui 건의하고 싶은데 어디서 해야할지 모르겠어서 여기다 남깁니다 1대1문의 챗봇에 버그 관련 카테고리가 없네요 1. 친구받기 기능에서 하단 광고나오는 부분이 모바일 기기에서 글씨크기가 커지면 상당히 겹쳐서 불편합니다. 어르신들 글씨크기 키워서 쓰시는데 글씨크기를 작게 픽스하는 것 보단 광고부분를 다른 쪽으로 옮겨주시던가 x 버튼을 만들시던가 조치가 필요해보입니다. 그리고 제발 안킨 사람 나오는 거랑 켜라고 알림나오는 것좀 안나오게 해주세요. 누군지도 모르는데 ""김x정이 누구세요 좀 켜주세요"" 할순 없잖아요 쓸데없이 자리만 차지해서 정작 킨 사람꺼 못나오고 많이 불편합니다. 2. 진행중인 라이브 테이블형식 배치 보기 굉장히 어지럽습니다. 이전처럼 리스트형으로 설정할 수 있게 옵션이라도 추가해주세요. 3. 방문미션 네이버 안들어가집니다 부적절항 요청이래요. 그 이전에 들어갔을 때 모바일에서 pc화면버전으로 보는 것처럼 글자등이 굉장히 작게 보이는 현상이 있습니다. 확인 부탁드립니다",2024-04-16 05:34:24,SR K,11
2,토스 앱이 대체 메모리를 얼마나 먹길래 갤럭시 폰에서 메모리 사용량이 높음으로 문제 발견이라는 경고메시지가 뜹니까,2024-04-27 11:16:54,Sungjun Mun,0
2,토스신용관련상품 신청하려했는데 전화로 심사를온다고 통보를받음. 근데 전화를 받기가 좀 어려울수도있을것같아서 취소하려했는데 취소버튼과같은 방법이없음. 신용조회 계속 수시로 하면서 전화계속온것같은데 나중에보니까 이거때문에 신용점수하락함. 신용점수하락요인에도 과도한 대출조회와같은 신용조회가 원인이라고뜸.,2024-04-23 03:07:41,나도모르겠다,4
2,토스뱅크랑 토스페이 들어갈 때마다 렉걸려서 안 들어가지고 흰 화면만 떠요...,2024-04-12 01:12:51,구구비둘기,1
2,토스교통카드가 갑자기 충전이안되오ㅓ..,2024-04-13 03:48:22,선미,0
2,왜 아이통장은 익명 송금이 불가능한가요?;; 차라리 부모동의하에 가능하게 해주시면 좋겠어요.. 불가능하다는 안내도 없어서 시간만 날렸네요..차라리 처음부터 안된다고 해주면 좋을텐데요..,2024-04-11 16:42:57,김도연,0
2,토스 재테크정보 보는게 너무 불편해요. 보다가 잠깐 다른 어플 봤다 들어오면 새로고침 돼서 메인화면 가있고 찾으려면 없고 뭐 정보를 보라는 건지 말라는건지,2024-04-21 23:33:40,won,1
2,ㅡㅡㅡ ㆍㅡㅡㅡㅌ ㅡ ㅡ드ㅡㅡ,2024-04-11 05:06:18,조성태,0
2,업데이트 하고 나서 만보기 알림이 있는데 아무거도 없는 백색배경이 되어 버렸어요..ㅡㅡ,2024-05-02 18:36:13,건강진멋 (건강진멋),6
2,ㄷㅡㅅㅡㅈㅊㄱ ㆍㄷㅇㆍㅂ ㆍㅈ?트ㅡㅅ즈 스,2024-04-10 14:50:20,오영예,0
2,친구와 함께 토스켜고... 언제부터 하단에 크게 광고가 계속 떠서 터치도 방해되고 잘 안됩니다 어디서 설정해야하는가요,2024-04-11 09:05:36,조은혜,0
2,"라이브쇼핑보고,포인트받기 시스템 변경후,어찌 주구장창 1포인트만 나오는지......1,2,3 랜덤포인트로 바꼈다하고,거의주로 1포인트만! 2포인트는 가끔씩! 3포인트는 이젠 찾아볼수가없네요.라이브시청항상 시간대마다 하는데도요!!! 포인트줄인거구나.그생각밖에 안듭니다~~~~ 토스,실망이큽니다!!!",2024-04-11 13:48:06,블리,69
2,토스 교통 다 업데이트 됐다고 해놓고 또 안됩니다. 또 집에 걸어가야하네요,2024-04-24 10:54:42,최창호,0
2,교통카드에서 맨날 시스템 오류 걸려서 이것때문에 버스 몇번 놓침,2024-04-11 23:32:13,민지현,0
1,"토스의 전반적인 사용은 너무나 만족합니다만, 공동구매를 담당하고 등록하는 MD분들은 아무런 책임감 없이 수수료만 받지 마시고, 해당 업체가 공동구매 수량을 감당 가능한 업체인지, 문제없는 건강한 업체인지 확인 후에 등록하시기를 바랍니다. 지금껏 구매한 20개 이상의 상품 중 기본 배송기간 3~4일 감안하고도, 일주일 넘어 배송되는 게 4~5건은 됩니다. 정도껏 늦어야지 불만 접수하려고 하면 업체에만 문의하라고 하고, 토스는 그냥 연결자라는데, 너무 무책임해 보입니다. 당일출고로 광고되어 있는데, 2주 넘도록 오지않는 상품을 마냥 기다려야하는 상황이 어이없어서 글 남깁니다.",2024-04-14 00:42:53,김대용,2
1,4/14 오전9시-10시 또 오류발생 불러오기를 할수없다면서 화면뜸 은행앱이 이따위라서야 쓰겠나요 일단 급한불은 K뱅크앱으로 해결해습니다 토스와 비교시 안정적입니다 진짜 업데이트할수록 쓰레기가 되어가네요 특히 공휴일에 오류가 많네요 사용하려고할때마다 1818 욕나오게 만드네,2024-04-14 01:25:32,Hyuni “혀니” cho,3
1,고객센터 및 채팅상담 너무 늦고 성의없고 불친절합니다. 오랫동안 앱을 쓰고 있는데 당장 뱅크 증권 다 사용중이라 없애기도 쉽지 않고요. 혁신금융답지 않네요.,2024-05-03 08:37:21,sunny ha,1
1,"자꾸 멈추는 현상 개선 안합니까?,",2024-04-10 21:20:23,young00 kim,1
1,리뷰를 안 남길 정도로 7년이상 잘 쓰고 있는 앱입니다. 그런데 최근 유독 이 친구가 시끄럽네요. 철 안 든 어린이 마냥 앱 실행만 했다하면 알쓸신잡도 아니고 이런저런 정보들을 미친듯이 제공해서 금융 업무가 방해받을 정도입니다. 수신 거부 등의 조치를 취해도 같은 항목이 다른 날 또 뜨니 짜증이 이만 저만이 아닙니다.,2024-04-30 08:01:16,너그리,4
1,최근 라이브나 캄짝미션등 광고성 영상보기가 오류가너무 많아졌고 주는 포인트또한 야박해졌네요,2024-04-13 21:32:00,김성호,3
1,만보기도 안되고 주식 알람도 안오고 아무 알람도 안와요,2024-04-14 02:08:49,채채,0
1,이자모으기 에러가 매우 심합니다,2024-04-29 16:06:30,오나의공주여,0
1,별로임,2024-04-10 14:35:46,고규민,3
1,아니 10월 몇일부터 자신의 명의로된 휴대폰이 없으면 안됀다는데 그럼 핸드폰을 바꿔서 재로그인을 해야하는 사람은 어쩌란 말인가요? 제 돈 다시 돌려주세요,2024-04-14 04:38:41,이유림,0
1,주식 멈췄는대?밤9시42분,2024-05-03 12:42:57,Park Hyunwoo,0
1,"아니 전번 바뀐벅,유심교체,그외 기타등등 아무 별일 없었고 정보도 똑바로 적어놨는데 대출 1개는 된다면서 왜 정작 그 대출 받을려고 하니깐 정보가 틀렸다고 (본인인증 실패) 뜨네요? 아니 왜 그런거죠? 지금 사람 놀리는건가요?",2024-04-10 03:08:50,시아,1
1,알림꺼도 카드 이벤트 알림 오게해놨네 망할 광고충 토스놈들,2024-05-02 10:48:06,o o Sunny,4
1,세이브잇 하지마세요. 국세청앱으로 직접 신고 할때보다 더 많이 환급 받는 것 처럼 써 있지만 막상 수수료 결제하면 직접신고와 똑깥은 금액으로 환급됩니다. 사기입니다 ㅡ ㅡ,2024-05-04 00:19:31,페페,1
1,컴퓨터로 안깔립니다. 컴퓨 컴퓨터로 컴퓨터로 안깔립니다.,2024-04-14 05:33:15,권태형,0
1,만보기가 매일마다 토스앱을 켜야만 걸음수가 올라감.,2024-05-05 17:39:39,Jae Hwan Kim,0
1,토스친구 포인트는 줄어들어들었음 친구한테 키라고 애기하세요 3명 뜸 나갔다가 다시 들어 와야하는 불편함은 수정 안하고 포인트 줄일생각만함,2024-05-04 03:14:01,sweet rabbit,0
1,빠른게 장점이었는데 어느 순간 너무 느려지고 끊기거나 멈추고 '잠시 문제가 생겼어요'라는 메시지가 자주 뜸 혜택도 줄이고 서비스 질도 낮추자로 전략을 변경한 듯함,2024-04-14 11:52:02,JAEHYEONG lee,5
1,일 좀 하셈;; 내역 업데이트가 너무 느림,2024-05-04 03:56:39,민.,0
1,업데이트를 할 수 없을때 어떻게 하나요? 빠른 답변 주세요!,2024-04-29 10:37:22,정무종,0
1,왜 문자 로 인증번호 가 오지 않는 거죠? 🤔,2024-04-28 14:48:17,정민희,0
1,처음시작할 때 주민등록번호 칠때 생년월일 000229를 인식을 못해요,2024-04-09 18:23:19,킼킼,0
1,토스 들어가서 배민 결제 했는데 쿠폰 천원 안써짐,2024-04-15 02:23:33,푸푸푸,1
1,토스로 사기 치는 사람 엄청 많아요 그리고 로그인 기록 확인도 안되요,2024-04-28 12:53:22,주ᄀ,0
1,쓰잘때기없는알림을 너무많이보냄,2024-04-28 09:08:36,Bisu,2
1,광고,2024-05-04 04:06:53,atm 7,0
1,요즘들어 너무 안켜지고 실행이안되서 지웠다깔았다 반복하네요,2024-04-28 07:47:55,문대혁,1
1,자꾸 멈춤 현상이 발생함.,2024-04-10 15:02:40,경,1
1,토스를 켜서 이용만 했다 하면 자꾸 메모리(RAM)를 너무 많이 잡아 먹어서 휴대폰 자체가 느려지는 현상이 매일 발생해서 토스 앱의 캐시와 구글 안드로이드 시스템 웹뷰 의 캐시를 매일 여러번 지워봤는데도 불구하고 계속 이런 현상이 발생합니다. 그래서 토스를 이용할때마다 고칠 방법이 없어서 매우 불편합니다. 제발 좀 빨리 고쳐주세요.,2024-05-05 15:16:36,이민영,0
1,토스 지문이 안됨 카드 비번도 안나와있음,2024-05-05 11:59:06,한승우,0
1,"저도 자꾸 하얘집니다 웹뷰 업데이트 다 되어있습니다. 핸드폰 백그라운드에서 종료시키고, 메모리 최적화하고 해도 똑같고 폰자체를 껐다키면 나오네요 갤20울트라입니다",2024-04-11 05:13:01,Jinhong Min,4
1,"무슨 정보를 빼가려고 계속 동의문이 나오는지 모르겠네요. [이 알림 다시 알리지 않기] 이런것도 안 만들어두고 사용자들이 무심코 동의 누르게끔 계속 나오는데, 적당히가 없으신가요?",2024-05-05 07:55:46,k 세진 (ysy0792),16
1,23시30분에 들어갔는데 점검해서 출석보상 못받음ㅡ..ㅡ,2024-05-02 14:45:22,花月화월,3
1,부모님 명의의 폰인데요 회원가입을 할 수가 없네요,2024-05-04 14:46:12,AVANTE N,0
1,메모리를 너무 많이 사용한다고 뜨는대 못고치나요? 매번 똑같은증상인대도 이러는거보면 토스 개발진들 실력이 너무 않좋은거 같은대,2024-04-12 05:43:36,이영근,1
1,"만보기 보석캐기 기능이 왜 내 폰에만 안나오는건가요? 같은기종 버전도 같고, 라이센스 버전 마저도 같은데 울언니 폰에는 기능이 있던데 자매 싸움 붙이시는건가요? 지우고 다시 깔아도 마찬가지고 황당함. 유저 가려가며 이벤트 할거면 아예 이딴 이벤트 안했으면 좋겠네요.",2024-05-04 17:01:06,뿌우,0
1,제가 교통비를 모바일 티머니로 충전했는데 폰을 바꾸고나니까 충전해놓은 돈이 사라졌어요 상담하려 했는데 관련 상담은 뜨지도 않고 봇이랑만 상담을 하게해주네요,2024-05-01 13:33:23,gonan i,0
1,회원가입안했는데가입이되어있다???,2024-04-10 11:02:14,윤지훈,0
1,환급금조회안되요,2024-05-01 10:48:34,everything,0
1,"근처 토스사용자 찾기가 안됩니다. 블루투스, 위치 등 하라는대로 했는데도 아무것도 안떠요",2024-04-12 10:00:24,치에루페스티벌1등상,0
1,라이브 포인트 1-3원 랜덤이라더니 90프로이상 1원이다 이건 확률이지 무슨 랜덤인가?...확률 공개하시지요 ㅎ 그냥 기만의 극치다.,2024-04-12 11:09:26,누구니,3
1,대출한도 조회 시 혜택 및 마케팅 알림이 자동으로 활성화됩니다. 앱 내에도 광고가 많은데 푸시알림까지 보내면 앱 이용이 상당히 불편합니다. 주요 기능 중 하나에 광고동의를 필수로 넣는 앱은 처음 봤습니다.,2024-04-12 11:12:47,MJ Sung,5
1,캐시 및 데이터 삭제 후 다시 재설치까지 하였으나 또 버벅거림과 멈춤현상이 있습니다 다시 서버점검 해주세요 / system webview 캐시삭제 후 재부팅 하였으나 역시나 다를까 흰색화면이.. 아 쫌 서버점검하는데 그렇게 힘들어요?,2024-04-12 11:55:38,또치,6
1,"아니..주로쓰는 계좌를 토스뱅크 1000으로 시작하는 계좌로 잘못 설정했는데 왜 다시 가상계좌로 못 바꾸죠? 아니 홈,전체에서 자산 버튼을 누르라고 하는데 아니..ㅋ 자산 버튼이 어디있는데요..?ㅋㅋ.. 그걸 먼저 알려줘야 바꾸든 말든 할꺼아니에요..ㅎㅎ..",2024-04-12 13:37:23,먕냥냥,1
1,아니 행운퀴즈 힌트 사이트들이 다 안들어가지는데 어떻게 답을 맞추라는 거냐?,2024-05-02 15:13:10,smile sky,7
1,갑자기 주식안되누ㅜ,2024-04-11 18:11:47,네모세모,0
1,개정전에는 카드인증으로 할수있었는데 개정하고나서 본인명의 핸드폰이아니면사용할수없는게 어디없네요,2024-05-02 09:17:14,한승훈,0
