score,리뷰내용,작성시간,사용자ID,리뷰추천수
2,며칠 전부터 앱 접속이 원활하게 되지 않고 있습니다. 또 상품 거래를 위해 호가 탭에 들어가면 아무 것도 뜨질 않아요. 거래할 수 있는 주식 수량이 없을 수 있을까 싶지만 그냥 하얗게만 나와서 뭘 할 수가 없네요.,2024-03-20 00:33:01,유승주,0
2,왜접속이 안되죠 ㅡㅡ,2024-02-12 18:57:59,와니가또,0
2,이번에 여러가지 이유로 넘어왔는데 이전에 썼던 이베스트나 키움에 비해서 정말 mts가 많이 부족합니다. 그들 어플보다 평점이 높은건 증권사 영향이 조금 있지 않나 생각이 듭니다. 어플 설계에 좀더 역량을 써야 할거 같습니다.,2024-04-19 22:05:40,joke labs,0
2,종목선택기좀 고쳐주세요 제발. 매번 두번씩 다시 선택해야만 뜨는 이유가 뭘까요?,2023-12-14 16:06:37,Sangwon Shin,0
1,시작 해보겠습니다.,2023-12-22 10:46:21,방혜경,0
1,아주붋편함,2023-12-13 12:56:50,손대식,0
1,"이번 업데이트 후 앱 실행에 문제가 있습니다. 실행시 파란색, 하얀색 화면만 1초 간격으로 서로 반복되며 어떠한 실행도 안됩니다. 앱 안정성에 의심이 갑니다.",2023-12-27 00:29:04,Dongho Kim,2
1,Null화면파일을 열수 없습니다 라는 메세지가 계속 뜹니다,2023-12-18 00:05:15,카니발KA4,0
1,업뎃하고 인트로화면에서 안넘어감,2023-12-25 04:18:53,멍멍,1
1,구형앱 종료되어 증권사 갈아타야하나 고민중. 젤불편한건 종목목록중 종목선택후 세부사항확인하고 되돌아가기 누르면 최상단 바뀐다는것 한폴더에 종목 100개있음 하나클릭해서 보고 되돌아가면 다시 스크롤 내려서 클릭하고 다음것 볼려고하면 또 최상단. 그럼 또 스크롤 내려서 종목찾고 무한반복. 진짜 구형앱보다 더 거지같음 추신: 문의결과 구형앱에서 가능했던 기능이 신형엡에서는 불가능하다고함 종목별 상세정보 혹은 차트보고 목록으로 되돌아오면 최상단으로 화면 바뀌는것 실제 사용하면 젤 불편함. 강력한게 한투비추,2023-12-20 11:45:03,가온비,18
1,관심종목에 추가한 종목들이 사라집니다.,2024-01-23 08:24:46,김민수,0
1,자꾸 인터넷 불안정하다고 앱 실행이 안돼요. 원하는 때 안들어가져서 굉장히 불편합니다,2023-12-18 08:16:30,박은지,0
1,업뎃작작,2024-01-09 15:07:46,김ㄲㄲ,0
1,쓰레기,2023-12-10 23:42:24,신현우,0
1,사용이 불편해요.. 전 어플보다 매도한 종목별 수익 확인하기가 어렵네요 그리고 자꾸 얼마간 시간동안 있다가 어플 들어가면 어플이 꺼져있어요.. 다시로그인 반복이네요 매번 확인할때마다... 어플좀 종료되지 않게 해주세요,2023-12-26 00:48:36,박승현,1
1,기업정보누르면겹칩니다 업뎃후잘안됩니다,2024-01-16 05:56:07,한은영,0
1,"너무너무 느려요 구버전은 빠르고 단순해서 좋았는데, 이건최악입니다 머 누를때마다 점세개 로딩이 계속떠요 특히 장시작하고 더버벅거려요 불만접수했더니 제핸폰이나 네트워크 문제라고하는데 다른사람도 똑같이 느리던데요 매매를 할수없을정도 속도가생명인데",2023-12-11 08:24:42,1인기업청,37
1,오히려 구버젼이 훨씬 나은거같습니다.,2023-12-15 22:11:36,현호김,0
1,"예전에 하다가 주식을 안해서 지워가지고.. 최근에 다시 깔았는데 예전이랑 많이 달라지기도 했고, 종목차트 보는게 좀 불편해진 듯 하네요..",2023-12-15 04:15:15,발전기빌런,0
1,업데이트하고 시작하면 무한반복 됨,2023-12-14 06:48:58,jin s,0
1,아니 로그인이 돼야 사용을 할거 아니야!!!! 짜증나네 진짜,2024-01-04 06:19:34,JW Shin,0
1,어플 오류 너무나요 ..,2024-01-03 20:04:00,yunmi park,0
1,앱이 업데이트로 인해 잘 안열릴때가 종종있습니다. 속도 느려요 몇번 그러고 나니 다른 증권사로 갈아타고 싶네요 주식장이 열였는데 앱이 안열리면 아주 환장합니다.,2024-01-03 02:58:25,김재연,1
1,개발자 꼭 봐라. 다른앱 갔다오면 왜 공인인증했던게 나가버리냐? 내가 이것때문에 공인인증 하루에 30번은 하는것 같다. 매수하기전에 종목 검색좀 하고 오면 또 공인인증하란다. ㅎㅎㅎㅎ 한투 10년 넘게 쓰면서 앱 때문에 증권사 옮길까 고민한 정도임. 그리고 글자 크기 조절 작게는 왜 안되는거냐? 아래메뉴를 아이콘 형태로 해서 가시성 좋게 해서 한눈에 들어오게 하면 안되는건가? 잔고 보려면 드래그 해야하고너무 불편해. 그리고 체결내역을 프랜드 앱처럼 볼수 있게 하면 안되는건가? 체결내역 찾으려면 어디 찾아들어가게 만들어놨냐. 개발자는 매매 안해봤지? 필요한건 다 빼고 엉망으로 만들고 쓰라니까 정말 한심할 뿐. 안고치면 떠나야지. 답글봤음. 얼척없는 답변 잘 봤다. 기본 설정 20분으로 되어있고. 다른앱 다녀오면 로그아웃이라니까 설정시간 말하고있냐. 답변자는 말귀가 어둡냐?,2024-01-03 00:07:16,Jay J (Jw),1
1,느림,2023-12-12 04:52:53,제법멋진남자,0
1,"이번달 부터 잔고를 누르면 국내,해외 중 마지막 설정이 아닌 무조건 해외탭으로 바뀝니다 불편하네요",2024-01-02 08:24:27,hk k,0
1,업데이트하고 접속이 안되요,2023-12-12 03:34:12,박준,0
1,KT쓰는데 매일 재접속 자주떠서 답답해요 해결부탁드려요,2024-01-16 02:47:02,버링,0
1,왜 설치가 안돼죠???당황스럽네요,2024-01-17 02:35:12,김창중,0
1,"24년1월18일 현재 완전 먹통, 앱 열자마자 멈춰 반응 없음.",2024-01-18 08:02:07,장미훈,0
1,다운로드가 안됨ㅡㅡ,2023-12-13 22:20:00,김경일,0
1,공모주로 새로뜬 주식 살려고 해도 새로운 종목이 안떠있음 예전에는 해외주식볼때 결제자산으로 환율포함된 자료 볼수있었는데 있는지 어딨는지 모르겠음 어플바꾸면서 개발업체랑 상의를 안한건지 많이쓰는 기능들 다빼버린거 같네요 기존에 어플이 훨씬 좋은거 같습니다. 요즘 다들 스마트폰으로 주식하는데 너무 대충 만든거 같네요,2023-12-13 00:09:38,강강,6
1,최악 업데이트 하루종일 걸림 암걸려요,2023-12-12 03:11:32,홍석철,0
1,"갤럭시 폴더에서 화면 크기 조절하면 안에 내용 크기 조절 안 됨. 화면 맞춤이 안 된다니. 요즘은 스마트 폰도 멀티 화면 쓰고, 테블릿도 다 멀티 화면 쓰는데, 창 크기 조절하면 자동 최적화가 안 되는건 너무한거 아닌가요. 좀 고쳐주세요. 다른 리뷰에서도 불만이 많은데 왜 안 고쳐주나요",2023-12-13 14:38:43,sub kim,9
1,자녀계좌 개설은 되는데 어플 통해 입출금 및 증권거래가 불가능합니다,2023-12-29 12:31:50,푸름푸름,1
1,계좌계설이 불가능하네요 전화번호가...지울수 없다는 멧세지가 계속떠요 ㅠㅠ,2024-01-14 03:57:37,정태훈,0
1,쓰레기앱,2023-12-29 12:07:10,이큰일,0
1,"한국사람들이.많이 거래하는 tqqq,soxl같은.etn/etf 수수료 너무 비싸요",2023-12-29 05:18:12,DOHA,0
1,버그있음.. 매도할 때 지정가 가격찍고 신용매도물량 찍으면 가격이 시장가로 바뀜.. 고칩시다. 이런 사소한 차이가 수준입니다.,2024-01-16 05:59:48,주형준,0
1,S23울트라 업데이트이후 설치도 안됨... 안놔,2023-12-12 12:06:57,진미성찬,0
1,아니 먼노무 앱이 구어플보다못하냐 이미 매도한 주식이 메인에뜨고 수익률부터 매수금액포함 잔고까지 개소리로 텍스트뜨고! 이번주정리하고 다른곳으로옮긴다 앱관리제대로해라 그냥쓰레기다,2024-05-05 11:00:59,유인하,0
1,연금저축이랑 irp만들어서 쓰려는데 백신 깔지 않으면 사용 못하게 막아놨네요 irp는 삼성증권이 최고네 앱 하나로 모든게 가능한데 한투는 뭘 그리 많이 깔아야 하는지 그냥 삼성증권 써야겠네,2024-01-28 14:21:25,K K,0
1,해외주식 거래내역 좀 보게해주세요 한참뒤에 뜨네요,2024-03-21 17:25:27,Bank Loori,1
1,앱 접속이 안됩니다. 앱 삭제 후 새로 설치까지 해보았는데 계속 안되네요.,2024-03-27 08:30:37,ᄋᄋᄋ,0
1,0X01000000 메시지 출력후 어플이 강제로 종료되어 이용이 불가하네요.,2024-03-27 00:30:38,Kla2s,0
1,앱이 업데이트 되고나서 불편한점 이 한두개가 아니네요. 예를들면 보유종목 스크롤할때 위에 수익률등 정보가 고정이 안되고 오르락 내리락 거리는거 진짜 별론데요. 도대체 만든 사람은 써보고 만드는 건지 의문이 생기네요. 정말 짜증 납니다.,2024-03-26 09:40:44,JU H,2
1,접속 진짜 안되네요... 다른 어플들은 다 잘 켜지는데 왜 이 어플만 네트워크 접속 문제가 발생하는겁니까 ㅡㅡ,2024-03-25 08:49:57,00 1,0
1,버전처리오류가 왜 계속뜨나요?,2024-03-25 04:07:57,김현진,0
1,관심종목추가후 관심종목 뒤로가기 두번 누르거나 안드로이드 뒤로 가기 빠르게 누르면 관심종목 초기화됩니다,2024-03-25 01:49:48,서현규,0
1,신분증 인식이 대체 왜 안되는거임,2024-03-24 04:14:51,박재민,0
1,3번째 증권사인데 그 중 어플편의성 가입편의성 등이 제일 최악. 아이디비밀번호본인인증 등 모든게 복잡하고 번잡스러움. 본인들의 보안업무를 사용자에게 백프로 전가한 불편한 시스템. HTS는 또 다른 불편함이 가득함. 이벤트가 솔깃해서 새로운 계좌를 만들었는데 계좌이전 및 다른 상품 가입할 가능성은 0.1퍼센트 미만. 평생수수료무료면 뭐하나 이런 불편함이면 그냥수수료 내고 편한 다른 증권사 어플 사용한다.,2024-03-23 14:08:11,비공개,1
1,켜지지도 꺼지지도 않는 먹통 상태가 한달에 한번은 꼭생김 4~5년째 앱제거했다 다시깔아서 쓰고있음 오늘도 먹통되어 제거했다 다시 깔다가 글남김,2024-03-22 08:15:40,임혜숙,0
1,아주굴편함 잠금도 안했는데 불통일때많음 시정바람,2024-03-22 03:30:04,김표열,0
1,30불 주는것도 적당히 ETF나 사려다가 환율보고 달러 추가하기 싫어서 소숫점 주문하려했더니 소숫점주문하려면 미니스탁이라고 별개 앱을 깔라네? 그래서 이제 미니스탁 깔고 주문하려니까 소숫점주문은 원화로만 가능하다네? 미니스탁인지뭔진 바로 지웠고 이것도 그냥 주식 출고신청하고 후딱 도망칠듯 쓰기 너무불편함,2024-03-21 18:22:33,설한율,0
1,쓰지마세요 수시로 에러나서 미니랑 너무차이나고 하루이틀두아니고 몇달손해가 마니나서 키움으루 바꾸럽니다 시스템 투자좀하세요!!!!!!!!!,2024-03-20 23:28:21,지유니,2
1,보유하고있는 해외 주식 타사 이전할때 지점 방문해야하는 거 고쳐주세요 요즘 누가 지점가나요 타 증권사는 온라인으로 이전이 가능한데 한투는 왜 이래요?,2024-01-30 07:05:42,러블리,0
1,정보 제공이 지연되고 있다면서 앱이 정상 작동을 안 합니다 빨리 고쳐주세요 이체도 안되고 거래도 안됩니다,2024-03-19 10:59:09,최주원,1
1,토스를 이용해 해외주식 구매하여 물려서 판매후 원하로 환전하려다 60%우대여서 빡 돌았네요 다른데는 95%~100%환전우대 하는데 너무하네요 그동안 고생많으셨습니다 빠이빠이~~,2024-03-15 13:38:00,풍뎅이오빠,0
1,대체 로그인 햐려하면 안되고 뭐땜에 안되고 뭐땜에 안되고 모바일 등록하면 가능하다고 해놓고 고객확인해야한다고 하고 스마트폰 이용 신청을 안해서 안된다고 하고 뭐 어쩌라고... 고객센터 링크도 없고 전화번호도 없고 뭐 이딴 게 다있어요? 계좌 해지하려고 왔는데 이거 대체 뭐 이모양이여. 어쩌라고 로그인 안되서 해지도 못 해,2024-03-13 11:35:14,S.로앤,2
1,진짜 개불편함 해외주식은 이걸로 절대 하지마세요...,2024-03-12 15:11:05,히ᄒ,1
1,0x00000800 usbdebug usb debugging(tcp/ip) 라는 팝업이 뜨면서 어플이 안 열립니다. 지우고 다시 깔아도그렇구요 어떻게 해야되나요??,2024-03-12 10:59:43,do do,0
1,서비스가 원활하지 않다는데 왜 그런거죠?,2024-03-12 05:44:09,제페스,0
1,접속이 안됩니다,2024-03-12 01:07:36,Park종민,0
1,앱 접속이 안됨,2024-03-11 20:56:18,Yung Cho,0
1,증권 최악의 어플! 화병나서 죽어요! 절대 비추천!,2024-03-11 12:02:07,하정철,0
1,3/11오늘 하루종일 MTS사용 먹통인데..이용자들에게 이렇게 기망행위를 해도 되는가요?무엇이 문제인지 언제쯤 복구되는지 홈페이지에 공지라도 해야하는거 아닌가요?회사에 일하는 사람이 없는지 서비스를 이런식으로 관리해도 됩니까,2024-03-11 09:56:03,jaeho pyoun,1
1,40분째 앱대기중 뜨는데 어플 삭제해야 하나요? ->결국 삭제후 재설치 함. 매매에 지장을 주게 하는건 아니라고 봅니다!,2024-03-11 07:35:18,같이가요,0
1,쓰지마세요 이거 수량 넣으면 가끔 지맘대로 매수 매도 바뀜 최저가 사려고 한거에 다 팔리고 최고가에 매도 걸어놓으려고 한거에 풀매수되는 미친 어플임.,2024-03-29 06:15:53,Park In Ho,1
1,신분증 인식 똑바로 만들어라 눈깔 삐었냐,2024-03-31 23:11:24,황희성,0
1,토스 가입하고 로그인하려니 인증 무한루프. 인증번호 정확히 입력해도 번호 틀리다고 나오고 인증하고 들어갔는데 또 인증하라그러고 또 인증하려니 인증번호 틀리다고 넘어가지질 않고 다시 들어가면 또 처음부터 다시 인증하라그러고 진짜 더러워서 쓸 수가 없네,2024-04-01 01:24:47,Rora Au,0
1,Usb 디버그 계속 오류창 뜨고 닫혀버리네요 오랜만에 들어가서 매도 할려하니 안되네요,2024-04-01 09:05:44,핑거프레임고만홍,0
1,제발 미래에셋앱좀 본받았으면 좋겠다 쓸때마다 짜증나는데 그놈의 CMA금리때문에 어쩔수 없이 씀,2024-04-30 09:59:11,Chris Chang,1
1,한국투자 그냥 비추 앱도 느리고 접근어렵고 타사외화계좌 등록같은 다른증권사는 앱에서 가능한 서비스들도 영업점에서 한번은 방문해야지 된다고함 그렇다고 영업점이 많은것도 아님 누가 한투로 시작한다고하면 말릴거임.,2024-04-30 06:41:16,hyunjoo (heidi) jung,1
1,느리고 오류도 자주나서 자꾸 껏다키게 만들어 원하는 타이밍에 매매하지 못함,2024-04-29 01:00:30,안경섭,0
1,와 뭐이리 불편해요 오픈뱅킹 가입 5일 안됨 이체시 한도 제한 거래 제한3일 추가계좌 개설 기달려야돼고 최근 리뷰들 별점 낮은데 4.5라니 안믿기네요,2024-04-28 05:19:23,토네이도초코쿠키,0
1,미장 종료시 왜 저가 시가가 터무니 없는 금액인 걸까요?? 오늘 메타만 봐도 한투에서는 저가 ㅡ30퍼 이러는데.. 말이 안되는디..,2024-04-25 23:45:01,김클라이,0
1,Hts 바뀌고나서 불편하네요 예상캔들은 왜 없앴나요? 너무 불편해서 짜증이나네요ㅠㅜ,2024-04-25 10:37:14,이경희,0
1,무슨 맨날 저가의 주식만 주냐..,2024-04-25 10:13:12,김태우,0
1,"이번 어플은 뼈대를 잘못 만들어서,수정으로 개선이 불가능하다는 느낌이에요. 유저 경험으로. 회사 규모,격에 안맞습니다.언젠가라도 전혀 새로운 어플, 기대하고 부탁드립니다.",2024-04-24 03:47:05,lukgoon cho,38
1,"계좌개설시 집주소 입력란도 없는데, 직장주소 입력하고 다음으로 넘어 가려면 집우편번호가 없다는 메시지가 뜨고 더이상 진행이 안된다. 어찌 하란건가?",2024-04-24 02:47:08,Jn,0
1,"미국주식 앱 잔고와 실시간 매매가가 너무 다르게 표현되고 있습니다. 거의 한시간 전부터 조회하고 있는데 잔고에서의 ""현재가""가 전혀 변동이 없네요",2024-04-23 23:21:06,이나리,0
1,앱 자체가 접속이 안되네요. 앱 버튼을 누르면 하얀 바탕화면에 한투 두글자 써있는 화면에서 계속 접속한다고 무한로딩 되다가 네트워크 확인 메시지가 뜨면서 이동통신사나 와이파이 확인해보라는 메시지가 나오고 재접속이나 앱종료 버튼 표시 나오면서 끝납니다. 다시 재접속 해도 마찬가지 입니다. 앱을 삭제하고 다시 설치해도 똑같이 같은 현상으로 안되고 있습니다. 다른 앱들은 모두 정상적으로 잘 되고 있습니다. 도대체 어떻게 해야 하나요?,2024-04-22 01:03:02,안상일,5
1,에러,2024-04-19 06:17:32,이은희,0
1,이체수수료도 떼네요? 그냥 깡패기업이네,2024-04-18 09:49:27,see you,0
1,kb증권처럼 고객에게 친절하게 보여줫음 한투앱은 모든 증권사중 가장 부실한 mts운영 그나마 이용하는건 상품수익률이 나아서임 특히 채권 이자지급일 등은 보여주는 걸로 바뀌엇음 함,2024-04-17 04:46:29,임해섭,0
1,"어차피 수정 안 할거면서 매크로 답변 하지 말아주시죠. 해외 주식 포함해서 증권 계좌를 만들면 krx거래가 불가능하다는 것을 계좌 생성하고 나서야 알려주는게 맞다고 생각하나요? 게다가 이러한 문제를 몇년째 공지도, 수정도 안하면서 계좌 해지도 통화로 밖에 안 되고, 새로 생성하려면 직접 방문해야 한다니ㅋㅋㅋㅋㅋ 홈쇼핑 광고도 이따구로 안합니다",2024-04-16 13:57:57,이리,0
1,"며칠 전부터 와이파이 될 때만 앱이 실행되고 모바일데이터로는 앱이 실행이 안되네요. 모바일데이터 사용제한 걸어놓은 것도 없구요, 다른 증권사 앱은 실행 잘 됩니다. 원인과 해결책 알려주세요.",2024-04-12 03:40:05,손세인,0
1,앱이 너무 느려요.,2024-04-10 08:31:18,bk Min,0
1,앱접속이너무 느려서 매매타임 놓치기도해요 나만그런가요?,2024-04-09 08:44:14,스피드맨,0
1,버전1.05.01 왜 안열리나요 첫화면에서 안넘어가요,2024-04-09 06:31:48,DW JUNG,0
1,재접속중입니다 계속뜨고 접속안됨,2024-04-04 04:56:15,나나당께롱,0
1,계좌 계설을 할려는데 휴대폰 본인 확인에서 이름만 기재하고 아무 것도 없네요 인증 진행할수 있는 아무런 문구 없네요 (내 이름도 아닌 이름을 왜 기재하는지 참 너무 어이가 없네 완전 돌팔이 개발자 아닌가 정신 상태가 저 모양이니 뭐가 잘 되겠나 저런식으로 문의 남겨 달라는 인간치고 좋은 인간 못봤네),2024-04-03 11:43:04,srghiogu uiojr,0
1,예약매도 걸어놓은거 이유도 없이 자꾸 취소되고 뒤늦게 문자봐도 제값 못받고... 장난치는것도 아니고 이게 뭡니까,2024-04-02 17:07:22,Google BP,0
1,모바일 otp때문에 신분증 인증을 하는데 100번을 찍어도 다시 찍으라합니다 너무 화가나요.... 너무화가나아아ㅏㅇ라가사앗악,2024-04-02 02:31:06,박하늘,0
1,지금 앱이 안열리는데요? 상담원이 말한대로 앱지웠다가 깔고 1시간은 되다가 다시안된다구요ㅡㅡ 업데이트를 잘못한거 아닙니까ㅡㅡ?,2024-03-11 04:15:47,진상윤,1
1,에러 많이난다,2024-03-11 04:11:53,솔로몬스트,0
1,왜 어플 또 먹통이죠? 왜???,2024-03-11 03:09:23,백승태,0
1,와이파이에서는 접속이 되는데 왜 모바일데이터로 설정하면 접속이 안되죠? 이증상이 수주째 계속되고 있어요. 답변 좀 주세요.,2024-02-27 13:45:42,조성현,0
1,고객번호가 뭔데? 휴대폰인증하는데 왜 알수 없는 항목때문에 막히는건데?,2024-02-26 11:15:58,구석기고인돌,0
1,팝업으로 에러코드(0x00000800) 뜨고 앱이 계속 꺼집니다. 재설치 해도 동일증상 발생함,2024-02-26 06:49:56,Ga-yeon Sohn,0
1,요즘 계속 오류나서 계좌를 볼수가 없어서,2024-02-26 00:20:10,조선형,0
1,3번째 문의드립니다 계좌순서변경및 노출여부문의로 몇번고객센터 고객의소리에 접수를했고 답변으로2/24일 오류수정 업데이트버전으로 안내받아서 한달기다렸는데 오늘도 해보니 역시나 오류현상은 똑같습니다 기다렸는데 힘빠집니다 이 오류해결이 그렇게어려운건가여,2024-02-24 02:58:49,망고,2
1,기업정보 누르면 종목토론방 내용나옵니다. 빠른 수정해주세요,2024-02-22 12:47:46,국세청,0
1,최악,2024-02-21 00:51:45,박찬혁,0
1,웬만한 버튼은 전부 화면하단으로 내려주세요. 버튼이 상단에 있으면 누르려고할때마다 엄지손가락을 화면 저어어어 위로 올려야하는데 당연히 불편하지 않을까요? 그리고 테마별 종목 들어가보면 테마별 주식목록이 주루룩 나오는데 그중 하나를 터치해보면 뭔 되도않는 일직선 그래프 하나랑 매수매도버튼2개 띡 있는데 도대체 뭐 테마별로 무지성 구매하는게 아닌이상 차트도안보고 매매를 하겠습니까? 매수매도 버튼이아니라 차트보기 버튼이 하단에있어야하지 않겠어요? 근데 그버튼이 또 화면 최상단에있으니 참 엄지손가락 운동하기 딱좋네요. ui ux가 굉장히 불편한데 개발자분은 인지하고계신지 모르겠습니다,2024-02-20 03:42:06,jh p,48
1,관심종목이 32개 이상이 되면 모두 날아갑니다 그냥 초기화돼요 ㅋㅋㅋ 어플을 왜 이따위로 만들었을까,2024-02-18 07:33:44,물속성,0
1,관심종목을 추가해놓고 앱에 다시들어가면 다 삭제되고 초기화됩니다. 아니 고생해서 종목찾아서 관심종목 추가했는데 다 지워지는데 너무 짜증나고 화가나요ㅡㅡ 무슨앱을 이따위로 만들어요? 장난합니까? 진짜 다른증권사랑 너무 비교됩니다. 속도도 별로고 점유율 늘리려면 제발 의미없는 마케팅만 하지말고 근본적인걸 해결하세요 nh랑 미래에셋 좀 보고 배우세요 요즘 시대에 이게뭡니까 정이 확떨어졌어요 다른증권사로 갈아탑니다,2024-02-17 18:38:36,고태호,0
1,가격 데이터가 안보임,2024-02-16 04:19:32,Sean Park,0
1,전화로 계좌해지나 삭제하기 너무 불편합니다 MTS로 계좌해지나 삭제할 수 있도록 해주세요,2024-02-15 06:56:53,임요한,0
1,"어느순간부터 재접속중만 뜨면서 접속이 몇일째 안되고있습니다 kt, 갤럭시z플립5 사용중입니다 삭제후 재설치를 하여도 같은 현상입니다",2024-02-14 06:27:52,배재현,0
1,"Isa 계좌가 원래 있어서 입금하려 하니까 사고등록 계좌라 뜨고, 다시 개설하려 하니까 신분증 촬영을 하라는데 계속 인식이 안 됩니다 최악이네요",2024-02-08 17:55:42,백현우,0
1,신분증 진위확인 일시중단 6일까지라면서 아직까지도 안되는건 뭐가 문제일까요,2024-02-08 03:15:33,R eniad,0
1,정말 울화통터지는 증권사입니다. 데이터 켰는데도 mts 접속도 잘 안되고 뭐하나 제대로 된게없습니다..정말 이 증권사를 왜 택했는지 후회막심입니다.,2024-02-06 11:08:44,SJ OH,0
1,신분증 인식 진짜 200번은한거같네 개열받네 신분증인식안되서 계좌개설못함 진짜,2024-02-06 01:16:02,milkyway_shim,0
1,로그인화면에서 멈춤ㅡㅡ아무것도 안됨. 이틀에 한번꼴로 계속 다시 깔아야됨. 아진짜ㅡㅡ이러니 한국투자증권 주식도 폭락하지ㅡㅡ,2024-02-01 09:46:17,Kim HyeMi (Mi),0
1,신분증촬영하고 정보확인완료눌러도 아무것도 진행안됨 재촬영몇번을 해도 안됨,2024-02-01 05:16:12,이준수,0
1,최소한의 테스트도 안하는 모양. 본인인증을 마치면 다시 맨처음으로 돌아가 영원히 안끝남. 최악,2024-02-01 00:37:35,Youn-Ho Chae,0
1,"핸드폰 상에서 업데이트 하라고해서 시도하는데 계속 2%이고, 삭제하고 다시 깔려고해도 앱이 안깔려요",2024-01-31 07:35:12,여지으닝,0
1,엄청 불편하게 만들어놨음,2024-01-31 01:38:04,sun J,0
1,진짜 개편 전 어플에 비해서 사용성 너무 안 좋아지고 어플 땜에 증권사 옮기고 싶어 미치겠어요 제발 좀 어플좀 바꿔주세요,2024-01-30 16:05:13,고구마,0
1,앱 수준 한숨만 나온다,2024-01-30 07:52:21,jy yang,0
1,먹통일 때가 너무 빈번합니다.,2024-02-27 03:10:50,김용평,1
1,접속이 안됩니다 어떻게 된거죠,2024-02-28 05:54:12,김봉섭,0
1,매매 해야하는데 튕김 안켜짐... 뭐지??,2024-03-11 02:43:50,이요르,0
1,외관만 바뀐 곰팡이같은 앱 아니 이놈의 증권사는 다른 증권사에서는 다 지원하는 기능추가도 않하고 뭐하고 있나요? 그렇다고 앱도 빠른것도 아니고 다른 증권앱은 심지어 평단 얼마에 샀고 그런거 종목 마다 다 나오는데 한투는 참..ㅡㅡ 아니 디자인만 바뀌고 그밖에 알맹이는 뭐가 바뀌었습니까?? 겉만 번지르르 기능은 구데기 그리고 쓰잘대기없이 오류도 많이 남. 당장 기회만 된다면 종목 다 정리하고 키움이나 나무로 갈 생각중,2024-02-28 12:16:53,오정호,1
1,업데이트 하고는 지금 앱이 안 열리는데 언제 조치하시는 건가요 진짜 너무 불편하네요,2024-03-11 02:31:51,라쿤한마리,0
1,제발 주식 처음시작은 절대 한투로 하지말것. 괜히 첫시작 이걸로해서 몇년 물리다가 오늘에서야 딴거 받는중 여기에 댓글달시간에 앱이나 고쳐라 좀. 앱을 재설치해야 들어갈수있는게 말이냐? 앱 안들어가지는디 무슨 불만족 이유를 따져,2024-03-11 01:33:24,W S,0
1,어플 실해하면 응답하지 않고 종료됩니다.,2024-03-11 00:43:23,Google 사용자,0
1,앱 업데이트해도 실행시 흑백화면에서 안벗어납니다,2024-03-11 00:32:51,박동우,0
1,왜이렇게 오류가 많은지.. 오늘또 안열리네,2024-03-11 00:25:33,김익중,0
1,앱 업데이트하고 어플이 안열려요,2024-03-11 00:12:24,이민영,0
1,후집니다 오류가 맨날 있어요,2024-03-11 00:10:45,kis astha,0
1,뭐지? 주식장이 열렸는데 안열리네ㅡㅡ,2024-03-11 00:07:57,황보상현,0
1,접속안됨 장시작했는데...,2024-03-11 00:05:51,JO,0
1,안 열려,2024-03-10 23:49:49,한승봉,0
1,오늘 앱이 접속되지 않고 계속 강제 종료 되네요.음,2024-03-10 23:49:40,Kichon Kang,0
1,갑자기 왜 오류가 나고 접속이 안되나요?,2024-03-10 23:48:33,Gwang Mo Yang,0
1,갤럭시폴드4 안드로이드 업그레이드 후 앱 실행이 안됩니다. 빠른 조치 부탁드립니다.,2024-03-10 23:40:52,이의철,0
1,며칠 전부터 접속이 안됩니다. 다시 깔아도 마찬가지고요 네트워크 얘기하지마셔요 데이터 잘 터집니다.,2024-03-07 23:48:00,어윤성,0
1,자녀계좌 개설 단계 부실,2024-03-06 05:23:47,Seung hoon Woo,0
1,오늘 계속 모바일접속이 되지않습니다,2024-03-06 02:10:29,새마을금복,0
1,해외에서 사용중인데 넘 안들어가지고 느려요 토스는 빠른데,2024-03-06 00:13:07,이수진,0
1,계좌해지를 위해 통화를 해야 함 타기관 외화 이체 계좌 등록을 위해서 영업점에 직접 방문해야 함 이렇게 불편하고 시대에 뒤 떨어지는 기업은 처음 봄 (해외주식 거래 수수료도 개 비싸고 환율 우대도 별로 안 해줌),2024-03-04 02:51:41,다시마,0
1,"RSI지표 확인 좀 해주세요. 잘못된 것 같습니다. HTS중에 한투만 지표가 달라요. NAVER 와 JPY 도레이가 대표적입니다. 과도하게 떨어지거나, 주가가 떨어지는데 지표는 폭등합니다.",2024-03-04 00:40:51,조명수,1
1,별한개도 아까워요. 되는게 없어서 재설치합니다 보유종목이 0이라뜨고 달러가 분명 있는데도 없다고뜹니다 재설치후 안되면 hts켜야겠네요,2024-03-03 01:39:49,김혜원,0
1,솔직히 키움 쓰고도 있지만 너무 비교 되네요 아니 해외거래 API때문에 한투 앱 깔고 너무 실망했네요. 투자는 시간이 생명인데 빠르지도 않고 UI가 보기 쉬운것도 아니고 정말 개선이 필요합니다. 이전버전을 써보진 않았지만 이전버젼이 좋다고 하면 그버전과 비슷하게라도 했어야 할텐데... 아니면 키움꺼 참조라도 하세요.,2024-03-02 16:49:29,Beyond the universe,60
1,쓰기불편함,2024-03-02 08:42:07,김설희,0
