score,리뷰내용,작성시간,사용자ID,리뷰추천수
3,자꾸 최근 조회목록이 날라가는데 자동으로 핸드폰 내에 정기적으로 암호화된 파일로 백업되게끔 해서 파일은 있는데 최근조회목록이 없으면 복원하는 기능좀 만들어주세요,2024-01-19 07:49:13,김기현,7
3,계좌계설이 안됩니다. 모바일신분증도 다음으로 안넘어가고 신분증사진은 파란화면으로 에러만 납니다!,2024-01-02 00:54:01,루빠,1
3,늦네 ㆍ$ㅡㅡᆢㆍㄴ ㅡㅡ,2023-07-23 03:34:06,김성기,0
3,차트에 [거래금액] 지표 추가하면 마지막 날짜 거래금액 이 두개씩 표시되어서 봉이 하나씩 밀립니다 수정 부탁드려요,2023-10-22 12:17:27,조영민,54
3,잔고손익창에서 당일 빨간색인지 파란색인지 왜 표시가 안됩니까? 미래에셋은 되는데 왜 삼성증권은 못합니까?,2023-08-30 10:11:31,이옥천,0
3,"계좌 개설할 때 신분증 촬영해야되는데, 카메라가.안켜지네요 ... 갤 s23 플러스입니다",2024-01-01 14:10:01,Hosung Ryu,1
3,사용하기 편합니다.,2024-01-03 15:13:15,장지훈,0
3,너무 접속이 버벅됨니다,2023-09-02 14:21:18,The The,0
3,아무리해도 로그인이 안됨 금융앱인데 이렇게 부실하게 그지같이 만든거 처음본다.,2023-10-24 03:11:34,모스퀴토헌터,0
3,연금계좌 보유종목이 관심종목 > 보유종목 탭에 표시가 안되요. 표시되게 해주세요.,2023-11-25 07:43:44,zinzin zin,1
3,지문 로그인 팝업이 안됩니다.. 기본은 되게 합시다 쫌,2023-11-25 17:08:15,이정훈,0
3,다크모드 만들어주세요. 해외지수든 야간선물이든 실시간 차트보이게 해주세요.,2023-10-22 01:42:47,So t,0
3,551020삼보예찬5587ㅗ4476,2023-08-09 19:49:31,Y.K Kim,0
3,해외에서 접속이 안됩니다.,2023-11-26 21:03:37,Hanna Leehong,0
3,다크모드없나요..?,2023-08-10 00:37:21,주사성,0
3,다크모드좀 만들어 주시면 안될까요? 요즘 mts다 다크모드 되는데 삼성증권정도면 다크모드 충분히 만들어 주실수 있을거 같아요 다크모드 없으면 눈아파요 부탁드릴게요 다크모드,2023-08-09 04:45:57,강민성,0
3,메인홈 주요지수 뭐뭐볼지 편집안돼요? 국장 홍콩 중국 지수ㅠ궁금하지도 않은데 이거만 바로보이고 나스닥은 더보기 눌러서 봐야돼요? 편집기능을 주던가 중국 홍콩지수를 밑으로 내리던가... 이거 디자인한애들 다 잘라야됨. 이거땜에 짜증나는사람 은근 많을걸요? 진짜 이거하나땜에 나무나 미래에셋가고 싶음,2024-01-13 04:18:24,김뚜두,1
3,토론하기 글이 안써집니다 방법좀 알려주세요,2023-08-08 07:31:29,무인승차,1
3,"업데이트를 했는데도 선물거래 클릭하면 ""선물옵션을 정상적으로 이용하기 위해서는 mpop 최신버전으로 업데이트가 필요합니다""라고 계속 나옴",2023-07-28 20:09:21,경제왕초보,0
3,보조지표에서 삭제해도 계속 거래량 차트가 살아나요,2023-12-11 03:55:28,Ready 2 ROCK,5
3,최근조회한 목록이 종종 몽땅 없어집니다. 삭제도 안했는데 말이죠. 이유가 궁금하네요,2023-12-17 21:29:49,석이네,1
3,HTS에서 차트 부분의 삼성전략이라는 차트가 있습니다 모바일에서는 이런 기능이 대거 안되는데 삼성전략 모바일에서 사용하게 업데이트 부탁합니다,2023-11-02 08:00:07,N N,1
3,이전에 있던 패턴으로 종목검색하던 기능이 사라졌는데 다시 살리실 생각은 없으신지요,2023-11-02 20:48:27,Kim Rashid,1
3,삼성증권 mpop이 앱을중지 하였습니다. 이틀전부터 이문구가 뜨면서 실행이 안되고 강제종료됩니다. 전화 안되는 탭 사용중입니다,2023-07-25 00:49:26,김기범,0
3,매우 좋음,2023-07-22 01:59:36,백현숙,0
3,잘안되네 확인해야되는데 외이러는지,2024-01-08 04:35:42,이창길,0
3,맵을삭제되어서 재설치가안되는데 어찌하면설치가 가능한가요,2023-12-20 00:38:04,기태호,0
3,21년도부터 삼성증권 이용자인데요..이앱은왜 순위가 조금뿐이안나오나요 우리나라 주식종목이 몇개인데...맛만보라는식인가하는 불신이드네요 다른증권사로 옮길까도 생각중인데 그래도 깔끔해서 여지껏사용중인데 빠른업뎃으로 종목순위도 마니마니 늘려젔으면좋겠네요.. 다른 증권사는 나오든데 왜삼성증권사는 과부하라는 이유로 업뎃을 안하는지요?그럼다른증권사는 어떻게 과부하가안걸리는지요?..이해가안가네요,2023-11-06 03:32:05,미완성,23
3,주식 살려고 하는대 계좌번호를 입력하라는데 안되요,2023-07-19 07:34:49,후지림,0
3,"주식굴링가입했고 매매현황이나 잔고 확인하려는데 타임스템프 , 오류 550 에러 , 로그인안됌 이런 오류가 계속 떠요~ 어쩌란거에요",2023-10-10 22:59:33,유상진,0
3,2024.03.01 기준 갤럭시s22 현재 접속안됩니다. 최대한 빨리 수정 좀 해주세요,2024-02-29 20:36:03,오준택,1
3,매매 마크 표시 기능이 추가 되면 정말 유용할거 같습니다 .,2023-05-25 06:29:16,김정찬,0
3,뒤로가기 했을때 최종 정렬 해놓은 그대로의 페이지가 좀 나오게 해주세요! 예를들면 주식잔고에서 수익률별 오름차순 정렬 해놓고 개별종목 확인하고 뒤로가기 누르면 정렬순서 무시된채 그냥 순서없이 노출 됩니다. 또 정규장/단일가 순위에서도 단일가에서 개별종목 확인하고 뒤로가기 누르면 다시 정규장 순위로 노출됩니다 매번 정렬하거나 원하는 정보를 다시 검색해야 하는 불편함을 없애 주세요,2023-09-06 23:53:40,강성욱,29
3,봉중심선은 없나요?ㅠㅠ,2024-02-09 06:41:48,릴리뚐,0
3,😅😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅😅⬅️😅⬅️😅⬅️😅⬅️😅⬅️😅💔,2023-06-26 07:39:10,노정미,0
3,설치화면 계속 반복되는데 이유가,2023-06-26 01:41:03,여재완,0
3,조회종목 가끔 한번씩 다 날아가 버리는데 그거 개선좀해줘요,2023-05-08 00:03:55,HoneyBlack TFG,0
3,관심종목-최근조회 목록삭제한적도없는데 왜자꾸 삭제되는지? 고정시키는방법없나요?,2024-02-15 07:27:50,배성민,1
3,다크모드 좀 제발 좀,2024-02-16 16:31:06,강승인,1
3,정보 보기도 어렵고 보유주식 누르면 해외주식은 보여지지도 않고 핀테크 업체들의 주식 거래 UI보다 너무 부족해 보인다,2023-06-14 13:38:13,돌격대장우팀장,0
3,"인증체계에 문제가 있어 계좌개설을 진행할 수 없습니다. 모바일신분증으로 인증시 이 앱을 켜느라 중간에 연결이 끊겨 '접속을 다시 시도합니다(1)' 안내가 떠서 개설작업이 초기화됩니다. 일반 신분증으로 만들려고 할 경우 1원 인증작업이 있는데, 은행앱을 켜고 확인하고 돌아오면 '접속을 다시 시도합니다(1)' 메세지와 함께 초기화됩니다. 앱을 만들고 배포하는 과정에 계좌생성시 성공적으로 되는지 확인하는 절차 및 테스트 케이스가 누락된 것으로 보입니다",2024-03-05 02:00:52,빅아이 (BigEyes),1
3,종목들에 대한 정보가 너무 없어요 어떻게 버크셔에 대한 데이터가 없나요 버크셔뿐만 아니라 bnku나 usd같은 etf에 대한 데이터도 없네요 삼성증권내에서 편하게 데이터보면서 투자하고 싶어요 주기적으로 종목이나 etf에 대한 업데이트 좀 해주세요,2023-06-09 01:33:39,스카이0518,1
3,겔럭시 24시리즈 알림창에 관심종목 볼수있게해주세요.,2024-03-18 06:44:08,이현수,0
3,차트에 수정주가 적용해도 변화없음(pdbc 참조) 년봉 MACD 표시가 이상함 타사앱은 잘나옴(KT 참조) 공매도 관련정보등 타사앱 대비 부족 함. 이벤트때문에 삼성증권 왔는데 그냥 쓰던거 써야 할 듯,2023-06-01 01:55:27,레드레드,0
3,대충 해외주식 사용용,2023-05-28 08:02:32,윤몽몽,0
3,듀 ㅇ ㅏ55,2023-05-25 12:41:09,daniel Seo,0
3,현재 사용중인데 영국증시는 왜 15분 지연이되죠?? 제것만 계속지연이라고나오네요,2023-05-23 13:59:30,아진짜,0
3,인증서 발급과정에서 다해놓고 잠금패턴 바꾸려 뒤로가기 눌렀더니 처음부터 다시해야되네요 귀찮아졌어요,2023-07-04 10:25:20,Adventure Thinking,0
3,지금까지 잘 사용했는데 오늘 갑자기 구동이 안되몀서 버그가 있다고... 다시 업뎃하라고해서 하면 또 안되네요.,2024-04-01 02:30:55,ㅂㅅㅇ,0
3,.. . ' ' . .' . . . .,2024-04-01 10:24:46,이한영,0
3,다크모드만 있어도 나무에서 바로 갈아탈텐데 눈뽕심해서 도저히못쓰겠음 보유주식도 다 타증권으로보냄 그리고 팁주자면 나무처럼 쌩블랙말고 바이낸스처럼 남색에 연빨 연하늘색으로 하시길 나무 찐파 찐빨강 너무 가독성구림,2023-05-22 09:28:35,[불]스원샷,0
3,접근권한이 없어 안 열림입니다. 풀수 있는 버튼도 없이 다칩니다. 다시깔아야하나요,2024-04-03 01:43:29,정선량,0
3,차트에서 분할화면에서 종목 동기화가 안됩니다. 저장하고 해도 다시 동기화안되고 분할화면 상하종목이 연동 안됩니다. 종목과 주기를 동시에 동기화선택시만 되고 하나만 선택시 안됩니다. 또한 분할로 해두면 종목이 변경이 안되고 고정됩니다. 빠른 수정 바랍니다. 차트 사용성도 개선해주세요..차트를 길게보면 상고가 너무 높게되어 작게 보이는데 pc처럼 조정되게 부탁합니다. 차트 데이터도 1000개까지 가능하도록 해주세요,2024-04-03 05:14:07,JH LEE,45
3,2년전에도 말했는데 키움처럼 mts도 매매일지 기능좀 해주세요 b s 마크요 ~ 키움처럼 트레이딩 기능을 살려야 수수료 많이 받을거아닙니까 ~~ 2년전말햇는데 고려한다드만 피드백을 안하네 ㅋ ㅋ 진짜 답없다,2024-04-06 23:12:34,마스터,0
3,해외주식 차트에서 평단좀 볼수있게 해주세요 어려운거 아니잖아요,2024-04-12 04:55:46,Center C,0
3,앱알림도 켜놨고 휴대폰 알림도 켜놨고 정보동의도 다 했는데 현재가 팝업알림이 안떠요,2024-04-12 08:43:10,피까,0
3,금 현물 거래하려고 조회/주문시 아무것도 뜨지 않습니다. 지우고 다시 깔아봐도 마찬가지에요. 계좌만 만들었지 거래를 할 수가 없네요,2024-04-15 10:15:15,이노타베네,0
3,화면 다크모드 안되나요? 눈아프네요,2023-05-08 03:09:05,D. HHAN,0
3,로그인유지시간을 설정할수있게해주세요. 화면 껐다가 돌아오면 재로그인해야되네요. 사고팔고 시간싸움인데.,2023-05-16 00:44:29,김경덕,0
3,Rp 매수가 너무 번거로워요... 매번 살때마다 약정 넘기는데 3초씩 걸리고 답답해서 미치겠습니다. 전액손실 가능한거 아니까 요약본만 올리던 개선해주세요. 다른증권사랑 비교되네요.,2024-04-22 03:38:16,blue M (Bluemushroom),0
3,폴드5인데 앱실행하면 실행되다가 사라지는현상이 있음,2023-09-22 08:50:28,이제훈,0
3,투명캔들좀 외형 색깔 쫌 찐하게좀 해줘요. 아님 색깔 바꿀수 있게 해주던지. 눈 빠질거같에요 이게 빨강인가 파랑인가. 이평선을 캔들이 가려서 투명쓰는데 쫌 바꿔줍시다.,2023-05-13 16:18:31,허우진,0
3,"제발 네이버증권에도 있는 분기챠트 좀 만들어 주세요. 월봉에 60분,30분 챠트만들듯 월봉에도 4/4 분기 만들어 주세요 10년동안 건의 중",2024-02-08 00:52:33,Memento mori,0
3,예전에 만들었던 계좌비번이 틀렸나봄 계좌비번찾기도 안되고 계좌번호를 확인후 복사를 눌렀는데 복사붙여넣기없음 클립보드만 뜨네요 컴터도 만드는 삼성이 무슨앱을 이렇게 불편하게 만들었는지,2023-05-15 03:34:51,감사합니다,0
3,앱 사용이 안되네요 메뉴만 누르면 작동이 안됩니다,2024-02-02 03:31:56,박소연,1
3,"즐겨찾기 바가 진한 블랙 색상이어서 화이트 색상인 전체 화면과 너무 대비 됩니다. 색상이 너무 극단적으로 대비되다 보니 즐겨찾기 바 부분에만 폰 액정 번인 현상이 발생하고 앱을 종료하더라도 즐겨찾기 바 모양의 화면 잔상이 생깁니다. 색상 대비가 강해서 시인성은 좋으나, 모바일 이용자의 기기 보호 차원에서 액정 번인 현상을 줄일 수 있게 즐겨찾기 바 색상을 조금 더 화이트 색상에 가까운 연한 그레이로 조정해줬으면 좋겠습니다.",2024-01-31 15:36:36,B,18
3,아래 어떤 분도 남겨주셨는데 최근 앱에서 랙이 엄청 걸리네요 점검 부탁드립니다,2024-02-02 00:11:29,ManOfSteel,1
3,업데이트 이후 렉이 자주 걸립니다ㅠ 다른 분이 쓰신 것처럼 앱전환시에도 그럴 뿐만 아니라 처음 로그인 화면에서도 몇 초간 대기상태가 지속 되었다가 로그인이 된다던지... 앱이 응답없다는 창이 뜨기도 해요~ 주식은 타이밍인데... 앱 안정성 및 속도 좀 조정해 주세요~!!,2024-02-02 16:19:09,에임하이,75
3,"잔고 보유에 평균단가,현재가,평가금액,매수금액,평가금액등 한번에 보이면 좋을것 같습니다. 다른증권사 쓰다 넘어왔는데 스크롤로 되어있어 불편하더라고요. 보기좋고 사용하기 편하게 바뀌면 좋을것 같습니다.",2023-09-04 00:19:06,가을,0
3,해외주식 잔고도 금액순으로 기본 정렬 가능하게 개발 부탁드려요.. 비중 낮은 항목이 위에 있어서 거래하기 너무 불편합니다. 안그래도 정렬 버튼도 엄청 작은데..,2023-07-13 11:14:37,Seonghoon Park,0
3,뉴스 카테고리에서 키워드 검색시 7월 10일까지의 뉴스만 뜨네요 ㅠㅠ 조치 부탁드려요!,2023-07-11 15:00:34,이준희,0
3,이거 A라는주식 관심종목 등록했다가 다시 빼는거 어떻게 하나요?,2024-02-01 00:21:10,성름이,1
3,최근에 앱을 열면 수초간 메뉴터치나 메뉴 드래그 등이 안되고 멈춤현상이 발생합니다. 확인부탁드립니다,2024-02-02 01:51:55,Cheiron,2
3,미래에셋 처럼 내 계좌 전부 보이는 탭좀 만들어주세요 그냥 타 회사 배껴서라도 개선좀해주세요,2024-05-07 05:41:29,이정범,0
3,역시... 마지막 업데이트 이후 멈추는 현상 있는게 나만 그런게 아니었군요. 대체 뭘 건드렸길래 처음 시작할때랑 app. 내렸다가 다시 띄울때 3초 정도 freezing 이 생긴건가요..,2024-02-03 05:00:33,MaMa Park,3
3,장마감 후 전일 거래금액이 금일 거래금액과 똑같이 표시되고 있어요. 고쳐주세요.,2023-10-11 15:14:23,김영민,0
3,삼성증권원격지원 앱이 보이스피싱 주의가 뜨는데 왜이러는건가요? 여기 공식앱에 들어가서 다운했는데,2023-10-16 07:06:09,올디너리소피아,0
3,"안녕하세요. 그래도 리뷰에 대한 답변을 잘 남겨주시는 것 같아 희망을 담아 문의 드립니다. 최근부터 갑자기 앱구동시 혹은 다른 앱 사용하다가 다시 전환 시 앱이 렉이 걸린듯 수 초간 홀딩되는 현상이 발생하고 있습니다. 며칠간 사용하다가 너무 불편해서 세팅 다시 할거 각오하고 삭제 후 재설치를 했는데 현상이 동일 하네요. 관련하여 최근 업데이트와의 영향도는 없는 것인지, 비슷한 오류가 접수된 경우는 없는지, 다른 조치 방법이 있을지 문의 드립니다. 추가로, 이건 건의 사항인데 배당금을 정리해서 볼 수 있는 별도 메뉴가 있으면 좋겠습니다. 현재는 거래내역 메뉴에서 확인 가능한데 다른 입, 출고, 대체 이력이 다 같이 보이다보니 종목별 배당금 이력을 정확히 확인하는데 어려움이 있습니다. 그리거 차트내 분 선택 항목개수 좀 늘려주세요. 너무 적네요.",2024-01-31 10:22:27,異邦人이방인,260
3,최근 리뷰에 저랑 동일한 현상을 겪는 분이 계시네요. 제 폰이 잘못된 건줄 알았습니다. 수초간 반응없고 mts 자체가 너무 느려졌습니다. 오류 같은데 확인부탁드립니다.,2024-02-02 03:31:24,Leo_Sniper,4
3,편안하게 사용하고있읍,2024-02-05 00:33:16,라이칸 TV,0
2,"증권사들 소수점 거래는 계속 적립해서 이용할 생각 아니면 이벤트 끝나자마자 정리하고 해지해야 할 서비스. 다른 서비스 이용에 제한이 걸리는데, 해지하려고 해도 바로 해지 안되는 경우들로 급하게 다른 서비스 이용을 막아버린다. 골때리는 일이 생김.",2023-08-23 02:09:10,k soso,0
2,와 ㅋㅋ 내가 모든 증권사를 써본건 아니지만 4개중에 여기가 가장 느리고 가장 불편함 ㅋㅋ보유종목은 왜 홈에는 오류로 안보이고 자세히보기 눌러야 보이는거야 ㅋㅋㅋ 수수료 이벤트해서 별점 하나는 더 드립니다,2024-04-02 01:08:57,hoho ho,0
2,etf 자동매수 기능 있나욤?,2024-01-18 04:36:30,전경재,0
2,앱 전환시 버벅거림이 심하네요. 다른증권사들과 같이써도 삼성증권만버벅버벅버버버버버버벅,2024-02-02 00:43:56,김도비 (김도비),2
2,연금저축 irp isa 정해진 날짜에 종목 설정하여 자동적립매수할수 있게 업데이트 부탁드립니다 매달 매수하려니 고민에 빠집니다 한국투자에는 자동적립 매수 설정있어 편하네요,2023-09-08 06:22:29,뭐가뭐지,0
2,"#ㅣ,#이#ㅁ ㅅ.ㅏㅅㅇㄴㆍ.ㄴㅅㄴㅇ#ㅊㅅ #",2023-08-08 01:39:25,박정미,0
2,"주문과 예약주문 가격입력창에서, 호가의 % 표시하는게 왜 안되나요? 다른 모든 증권사 앱에서는 되는데, 유독 굳이 삼성증권에서는 안되게 하는 이유라도 있나요? 고객의소리에서도 글을 써 봤지만, 하반기에 검토한다는 뻔한 소리만... 어려운 것도 아닌데 도대체 왜 그럴까요?",2023-12-11 04:16:18,프리리엄,6
2,और ईकु,2023-07-13 23:13:51,정병구,0
2,갤럭시 플립4. 시작하면 화면이 멈춰서 아무것도할수없음. 삭제후재설치해도 안되네요,2024-02-02 00:15:07,뭉청,2
2,매시각 증권 알림 설정을 해놓았는데 뜨지 않고 있습니다. 권한설정도 다 해놓고 재설치도 해봤는데요!,2024-05-02 02:38:10,조대현,0
2,"ㄱㄱㄱㄱ4ㄱㄱㄱㄱ34ㄱㄱㄷㄷㄴㄷㄷㄷㄷㄸㄷㄷ65ㅛ766ㅛㅛㅛㅛ5ㅛㅛㅑㅛㅛ5ㅅ5ㅛㅅ6쇼ㅛㅛ44ㅛㄷㄷㄱㄷㄷㄷㄷㄷㄴㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,ㄷㄷ4ㄷㄷ ㄷㄷㄷㄷㄷㄷㄷ4ㄷㄷ",2023-07-14 00:42:33,015b B,0
2,자동주문 기능이 불편한 점이 많습니다. 가격지정주문은 그나마 등록 후에도 수정할 수 있는데 트레일링 주문은 수정도 못합니다. 그리고 수정화면도 처음 등록할때 화면 그대로 나오면 좋겠구요. 등록한 자동주문이 종목별 정렬을 할 수가 없어 관리가 불가능한 지경입니다. 이런부분 개선이 안되면 자동주문 사용하는 사람들은 타 증권사로 갈아탈 수밖에 없겠어요.,2023-05-18 07:21:55,휴휴휴,192
2,주식목록 클릭하면 맨위항목으로 올라가는것좀 수정해줘요 매번내리기 너무불편해요,2024-04-16 00:33:59,도비비,0
2,ㆍ으ㅡㅁㅅㅇㆍᆢ오신ㄲㅅ,2023-09-26 03:46:08,주혁범,0
2,매매 시 세금 및 수수료 표기 하는 법 없나요?,2023-09-25 05:31:26,Parkjongmin Park,0
2,"매번 리뷰 남기지만 개선이 전혀 안 되어서 다시 의견 드려요. '최근 조회' 종목들이 어느 한 순간 다 사라지는 현상이 지속되네요. 매번 답변은 조치하겠다고 하지만 몇 년 째 바뀌는 게 없네요. 이번에도 '조치하겠다'는 답변 주실 거 같지만, 이런 오류 없도록 관리해주시길 바라는 마음에 다시 의견 남겨요.",2023-09-03 23:06:54,c park,26
2,어플간 전환시 즉 다른어플로 갔다 다시 삼성증권 어플로 돌아올때 랙(딜레이)가 발생하는데 어제 업데이트 후부터 발생하는것 같네요. 짧은 시간이지만 엄청 답답하네요.,2024-01-31 04:27:02,행복한부자s,7
2,다른 증권사 어플 대비 너무 버벅됩니다 주총 가서 말해야되나요 ㅡㅡ 너무 심하네요,2024-01-16 03:34:18,빡센 트래블bs travel,5
2,자녀계좌개설 서류첨부단계에서 업로드안되고 계속 어플 첫화면으로돌아가는데 창구에서는 모바일로하라고만 앵무새처럼 반복하시네요 핸드폰문제이니 모르신다며..에러개선해주세요,2023-09-19 08:01:57,Sooyoung Lee,1
2,어제 업데이트 이후 앱 들어가면 실제 구동되는시간이 엄청 오래걸립니다. 관심종목을 첫 화면으로 해놨는데 첫화면 뜨고 실제 종목 들어가려고 하면 한참 기다려야 되네요.,2024-02-02 02:51:24,Dongwon shin,2
2,별루임,2023-12-26 11:55:20,신영근,0
2,새해복많이 받으세요 항상 감사합니다 ^^,2024-01-03 15:19:51,서대수,0
2,"♡♡♡♡ 이기능 언제 반영 되는지요♡♡♡ 1년을 기다려도 그대로인데$$$$ 매도화면에서 매도가능 번튼 누르면 수량만 표시되는데, 매수단가 보여주세요. 가격변동시 빠른 매도하고 싶은데 익절인지,손절인지 모르니 답답합니다.(보유종목매우많아요) 잔고현황에서 찾으려해도 끝까지 내려갔다고 정렬하고 확인하지만, 유지가 안되니 정렬작업 반복하고 다른 증권사로 갈아탈까 심각하게 고려중입니다. 잦은 매매가 삼성증권 수익에도 좋을텐데.. 꼭 반영 부탁합니다.",2023-07-20 05:49:11,화성맨mars,328
2,나무증권의 반만큼이라도 가라~~~。 삼성이라는 브랜드 명이 아깝다. 그래도 내가 사용 중이니 별 하나 줄 수 없어서 두 개 준다. 너희는 다른 회사 앱과 비교 테스트 같은 거 안하냐?,2024-02-05 00:03:52,으이그몬사라TOM,2
2,ㅡㅋ4시,2023-05-05 02:26:10,유선영,0
2,랙이 종종 걸리고 처음 로그인할때 지문인식을 단번에 못함. 다른 증권사는 단번에 하는데. 너무 불편함. 거기다 조금 다른거보다 들어가면 다시 로그인해야함. 업데이트 해주시길,2024-02-14 16:53:34,김가네아름다운 사람,1
2,자동매매기능의 트레일링기능에서 키움에서 사용하는 손실보전기능이 있었으면 좋겠습니다 내가 산 주식이 사는순간 올라갈수도 있겠지만 떨어질수도 있는데 이에대해 직장인들 같은 경우는 대응 할수가 없죠 매번 주식창을 볼수가 없으니 말입니다 그런경우 내가 산 주식이 몇%이하 떨어지면 자동으로 매도하는기능이 절대적으로 필요하다고 봅니다 하루빨리 그런기능을 업데이트해주세요 안그러면 개인 단타꾼들은 키움으로 옮길겁니다 키움의 그런기능이 아주 맘에 들더군요 최소한으로 손실을 막아주니까요,2023-07-06 08:38:00,아파치,27
2,갤럭시24울트라로 바꾸면서 앱을 업데이트 하였는데 그 후 부터 설정되었던 주가 알림이 대부분 오지않거나 어쩌다 가끔 와도 20여분 뒤에 오는 현상이 발생했습니다 카카오톡 알림은 오는데 앱 자체 팝업 알림이 안되는것으로 보아 안드로이드 버전 14와의 호환문제 일수도 있다라는 생각이 듭니다 핸드폰 설정값이나 앱 내 설정을 모두 확인했으나 별다른 특이점이 없으니 검토 부탁드립니다,2024-02-23 11:23:15,Bong Qoo,70
2,네 진짜 ㅣ 잘ㅣㅣ,2023-05-15 05:32:09,조진수,0
2,앱버그생겨서 앱이비빌번호치면 닫혀요,2023-06-18 23:30:43,배채원,0
2,"정정주문하면 매수, 매도 모두 초록색으로 표시되어 매수정정인지 매도정정인지 구분하기 쉽지 않습니다. 정정주문이라도 정정주문표시는 놔두고 매수면 빨간색 ,매도면 파란색으로 구분하고 글씨도 굵게 표시해주세요. 아니면 최소한 설정에서 글씨 굵기 선택란이라도 넣어서 개인이 선택하게 해주세요. 50대이상 사용하기엔 가독성이 너무 떨어집니다.",2023-06-16 04:01:43,Sunny Ten,6
2,적립식 자동주문 기능이 있었으면 합니다. 이것때문에 isa나 irp타사로 이전하는 사람 봤습니다. 저도 그럴 계획이고요. ETF나 주식을 호가창에 연연해하지 않고 매월 적금넣듯 사려는 사람들 많습니다.,2023-07-28 22:15:02,1743 bocc,0
2,폰 바꾸고 로그인 화면에서 도대체 왜 계속 민증촬영화면이 파란색만 떠요?,2024-01-01 11:47:01,ᅵᆞᅳ,1
2,M : r cnb made,2023-10-17 03:33:10,김명섭,0
2,근데 앱이 잘 안열려요 지금도 앱중지만 자꾸뜨고 안열리네요,2024-01-10 01:04:22,경영희,1
2,신분증 인식시 주민번호입력하라고 나오는데 막상 입력할 수 없습니다. 개선 필요합니다.,2023-10-06 03:26:23,루꺙꺙이,1
2,주식 주문 화면에서 각 항목별 SORT기능이 화면이 바뀔 때마다 설정사항이 리셋되어 불편합니다 주식 종목이 많을 때 긴급한 주문일 경우 많은 지장을 초래합니다 수정 보완 부탁드립니다,2023-08-01 06:32:08,Google 사용자,1
2,"해외 관심종목 ""보기방식""이 한줄보기(넓게)로 설정해두었는데 두줄보기로 계속 접속할때마다 바뀝니다 한달이 넘었습니다 빠른 개선 바랍니다 진심으로 너무 불편합니다 주변에 삼성증권 사용하는 지인들도 다 불편하다고 합니다 타 증권사 대비 어플이 너무 불편해요 기능도 떨어지구요 차트 보조지표 스토케스틱 과열, 침체구간 색상채우기 건의 드린지도 반년이 넘어가는데 개선도 없구요 해외 지수 보는거도 추세, 이평선 등 설정 할 수 있겠금 제발 좀 바꿔주세요 왜 삼성증권 쓰던 사람들이 키움으로 다 넘어갈까요 개선 건의 중에 합리적인 건은 수용좀 해주세요",2024-03-05 10:55:07,변지웅,31
2,이거 차트 매물대 설정이랑 거래량 색갈설정헤놓으면 어느샌가 다시 초기화 되어있는데 왜그런건가요? 몇번이나 다시설정하는데 귀찮아죽겠네요 뭐 저장버튼같은거 눌러야 하나요? 해결책좀 알려주세요,2023-07-09 22:26:30,chacha cha,0
2,잔고편입 자동매도 기능 넣어주세요. 다른 증권사 거의 다 있는데 삼성증권에 없는게 이해가 안되네요.,2024-03-12 15:59:26,yuseong magic,0
2,재설치하고 있는데 접근성이 별로네요,2023-10-01 08:31:16,SJ Lee,0
2,본인인증 하는데 인증번호 받으려고 브라우저 갔다오면 초기화면으로 돌아가 계속.. 횟수초과로 차단까지 갔네요. 아오...,2024-03-20 13:49:43,포푸리,0
2,아무튼 업데이트된 이후에 로딩 시간이 거북이에서 달팽이로 바뀜,2023-12-28 03:38:15,hyunsoo ji,0
2,1. 채권 거래하려고 계좌텄는데 구매하고나면 채권만기는 도대체 어디서 볼 수 있는거임? 그정도는 앱내에서도 조회가능하게 연동해줘야하지 않나싶음. 2. 인터페이스 불편함. 직관적이지 못하고 원하는 탭 찾으려면 한참 돌아다녀야함. 계좌잔고 종합잔고 같은거 왜 구분해놨는지 모르겠음.,2023-07-22 04:12:18,데블,0
2,위젯을 로드할수 없다고 나오네요. 위젯 설치방법있나요?,2023-07-28 05:41:38,수영갈매기,0
1,간편인증서 발급하려는데 신분증 인식이 전혀 안됩니다. 주민등록번호를 입력할 수가 없게 되어있는데 자꾸만 '처리할 수 없습니다. 주민등록번호를 입력하세요' 이 문구만 계속 뜹니다. 계속 해봐도 고쳐지질 않네요..,2023-09-03 11:44:22,JE B,0
1,왜 계속 촤근조회기록 없어지나요 ㅡㅡ,2023-09-14 02:30:19,성상경,0
1,다른 어플 사용하다가 다시 mts로 돌아가면 왜 화면이 로딩이 빨리안되나요 좀 고쳐주세요 삼증만 이래요,2023-09-13 00:13:34,good life baby,10
1,무슨 한시간동안 사람이 많아서 안된다고 오류나고 그럽니까. 아주 주식 팔려고하면 팔수나 있는겁니까,2023-09-09 15:03:20,이재진,0
1,위젯이 로드할수없다고 빈화면만떠있네요,2023-08-25 00:32:33,마블리,0
1,왜 타사대체출고에 미래에셋증권 없는거죠?,2023-09-08 01:29:44,ᄋᄌ,0
1,신분증 촬영 인식률 최악 진짜 적어도 50번 촬영해야함 이불 뒤집어쓰고 해도 반사되었다고 하네 최악임,2023-08-21 03:17:29,장민현,0
